x,y,saturation,concentration
1.755,0.315,0,0.16679
1.765,0.315,0,0.215218
1.775,0.315,0,0.306024
1.785,0.315,0,0.466186
1.795,0.315,0,0.496384
1.805,0.315,0,0.446836
1.815,0.315,0,0.368533
1.825,0.315,0,0.288044
1.835,0.315,0,0.224371
1.845,0.315,0,0.182067
1.855,0.315,0,0.15778
1.865,0.315,0,0.14044
1.875,0.315,0,0.124545
1.885,0.315,0,0.11317
1.895,0.315,0,0.109001
1.905,0.315,0,0.114009
1.915,0.315,0,0.125279
1.925,0.315,0,0.135218
1.935,0.315,0,0.144029
1.945,0.315,0,0.15166
1.955,0.315,0,0.158567
1.965,0.315,0,0.16691
1.975,0.315,0,0.182333
1.985,0.315,0,0.207434
1.995,0.315,0,0.249259
2.005,0.315,0,0.302991
2.015,0.315,0,0.367171
2.025,0.315,0,0.469794
2.035,0.315,0,0.448243
2.045,0.315,0,0.319117
2.055,0.315,0,0.214064
2.065,0.315,0,0.153865
2.075,0.315,0,0.137813
2.085,0.315,0,0.163632
2.095,0.315,0,0.247534
2.105,0.315,0,0.380756
2.115,0.315,0,0.376705
2.125,0.315,0,0.289177
2.135,0.315,0,0.20803
2.145,0.315,0,0.152255
2.155,0.315,0,0.118151
2.165,0.315,0,0.0976367
2.175,0.315,0,0.0847575
2.185,0.315,0,0.0798193
2.195,0.315,0,0.0836113
2.205,0.315,0,0.102044
2.215,0.315,0,0.135211
2.225,0.315,0,0.181779
2.235,0.315,0,0.246075
2.245,0.315,0,0.323395
2.255,0.315,0,0.395758
2.265,0.315,0,0.370518
2.275,0.315,0,0.248052
2.285,0.315,0,0.189871
2.295,0.315,0,0.166349
2.305,0.315,0,0.175175
2.315,0.315,0,0.215531
2.325,0.315,0,0.292756
2.335,0.315,0,0.159665
2.345,0.315,0,0.115458
2.355,0.315,0,0.100022
2.365,0.315,0,0.0977489
2.375,0.315,0,0.103279
2.385,0.315,0,0.128001
2.395,0.315,0,0.181599
2.405,0.315,0,0.256115
2.415,0.315,0,0.314477
2.425,0.315,0,0.322371
2.435,0.315,0,0.255818
2.445,0.315,0,0.148047
2.455,0.315,0,0.138743
2.465,0.315,0,0.226315
2.475,0.315,0,0.220755
2.485,0.315,0,0.144141
2.495,0.315,0,0.104352
2.505,0.315,0,0.0878361
2.515,0.315,0,0.0843677
2.525,0.315,0,0.0812467
2.535,0.315,0,0.0798083
2.545,0.315,0,0.0824758
2.555,0.315,0,0.0925603
2.565,0.315,0,0.126985
2.575,0.315,0,0.180064
2.585,0.315,0,0.214374
2.595,0.315,0,0.215353
2.605,0.315,0,0.183029
2.615,0.315,0,0.129681
2.625,0.315,0,0.0795326
2.635,0.315,0,0.0544822
2.645,0.315,0,0.0384877
2.655,0.315,0,0.0277111
2.665,0.315,0,0.0203745
2.675,0.315,0,0.0150687
2.685,0.315,0,0.0103769
2.695,0.315,0,0.0074929
2.705,0.315,0,0.00531673
2.715,0.315,0,0.00364374
2.725,0.315,0,0.00239617
2.735,0.315,0,0.00150253
2.745,0.315,0,0.000820554
2.755,0.315,0,0.000494828
2.765,0.315,0,0.000288268
2.775,0.315,0,0.000159397
2.785,0.315,0,8.36502e-05
2.795,0.315,0,4.17672e-05
2.805,0.315,0,1.78974e-05
2.815,0.315,0,9.4185e-06
2.825,0.315,0,4.70961e-06
2.835,0.315,0,2.24562e-06
2.845,0.315,0,1.06353e-06
2.855,0.315,0,5.67052e-07
0.005,0.325,0,1.34342e-06
0.015,0.325,0,1.38101e-06
0.025,0.325,0,1.43945e-06
0.035,0.325,0,1.51128e-06
0.045,0.325,0,1.58892e-06
0.055,0.325,0,1.66606e-06
0.065,0.325,0,1.75432e-06
0.075,0.325,0,1.85405e-06
0.085,0.325,0,2.13379e-06
0.095,0.325,0,2.32786e-06
0.105,0.325,0,2.37939e-06
0.115,0.325,0,2.45582e-06
0.125,0.325,0,2.64784e-06
0.135,0.325,0,2.9097e-06
0.145,0.325,0,3.27051e-06
0.155,0.325,0,3.7288e-06
0.165,0.325,0,4.4003e-06
0.175,0.325,0,5.64916e-06
0.185,0.325,0,7.63414e-06
0.195,0.325,0,9.88886e-06
0.205,0.325,0,1.28457e-05
0.215,0.325,0,1.66868e-05
0.225,0.325,0,2.1649e-05
0.235,0.325,0,2.84242e-05
0.245,0.325,0,3.96635e-05
0.255,0.325,0,5.20586e-05
0.265,0.325,0,6.72517e-05
0.275,0.325,0,8.54535e-05
0.285,0.325,0,0.000106862
0.295,0.325,0,0.000133251
0.305,0.325,0,0.000170455
0.315,0.325,0,0.000211038
0.325,0.325,0,0.000265928
0.335,0.325,0,0.000345655
0.345,0.325,0,0.000466563
0.355,0.325,0,0.000674648
0.365,0.325,0,0.00115095
0.375,0.325,0,0.00198423
0.385,0.325,0,0.00323801
0.395,0.325,0,0.00546864
0.405,0.325,0,0.00861605
0.415,0.325,0,0.0114632
0.425,0.325,0,0.015732
0.435,0.325,0,0.0198422
0.445,0.325,0,0.0250508
0.455,0.325,0,0.0331613
0.465,0.325,0,0.046527
0.475,0.325,0,0.0715968
0.485,0.325,0,0.120214
0.495,0.325,0,0.174357
0.505,0.325,0,0.226311
0.515,0.325,0,0.272037
0.525,0.325,0,0.309376
0.535,0.325,0,0.339263
0.545,0.325,0,0.357862
0.555,0.325,0,0.364906
0.565,0.325,0,0.365621
0.575,0.325,0,0.360929
0.585,0.325,0,0.351737
0.595,0.325,0,0.337172
0.605,0.325,0,0.318093
0.615,0.325,0,0.299084
0.625,0.325,0,0.278449
0.635,0.325,0,0.256398
0.645,0.325,0,0.233524
0.655,0.325,0,0.209538
0.665,0.325,0,0.189244
0.675,0.325,0,0.174529
0.685,0.325,0,0.162657
0.695,0.325,0,0.153929
0.705,0.325,0,0.148982
0.715,0.325,0,0.15084
0.725,0.325,0,0.168261
0.735,0.325,0,0.204803
0.745,0.325,0,0.253849
0.755,0.325,0,0.263022
0.765,0.325,0,0.198883
0.775,0.325,0,0.169063
0.785,0.325,0,0.186187
0.795,0.325,0,0.251998
0.805,0.325,0,0.287037
0.815,0.325,0,0.275822
0.825,0.325,0,0.226606
0.835,0.325,0,0.176096
0.845,0.325,0,0.154169
0.855,0.325,0,0.150697
0.865,0.325,0,0.134916
0.875,0.325,0,0.115205
0.885,0.325,0,0.107325
0.895,0.325,0,0.101008
0.905,0.325,0,0.0966008
0.915,0.325,0,0.0937699
0.925,0.325,0,0.0921652
0.935,0.325,0,0.0919266
0.945,0.325,0,0.0931995
0.955,0.325,0,0.0971748
0.965,0.325,0,0.105264
0.975,0.325,0,0.106669
0.985,0.325,0,0.11186
0.995,0.325,0,0.124496
1.005,0.325,0,0.146443
1.015,0.325,0,0.194054
1.025,0.325,0,0.279119
1.035,0.325,0,0.377456
1.045,0.325,0,0.416988
1.055,0.325,0,0.372838
1.065,0.325,0,0.253886
1.075,0.325,0,0.163898
1.085,0.325,0,0.184053
1.095,0.325,0,0.291613
1.105,0.325,0,0.366434
1.115,0.325,0,0.369283
1.125,0.325,0,0.303243
1.135,0.325,0,0.191798
1.145,0.325,0,0.138854
1.155,0.325,0,0.117326
1.165,0.325,0,0.113862
1.175,0.325,0,0.113272
1.185,0.325,0,0.0984227
1.195,0.325,0,0.0909634
1.205,0.325,0,0.089128
1.215,0.325,0,0.0919744
1.225,0.325,0,0.101121
1.235,0.325,0,0.122934
1.245,0.325,0,0.16305
1.255,0.325,0,0.1157
1.265,0.325,0,0.109783
1.275,0.325,0,0.118344
1.285,0.325,0,0.145882
1.295,0.325,0,0.19807
1.305,0.325,0,0.280402
1.315,0.325,0,0.402307
1.325,0.325,0,0.428812
1.335,0.325,0,0.374483
1.345,0.325,0,0.289664
1.355,0.325,0,0.205393
1.365,0.325,0,0.13964
1.375,0.325,0,0.109598
1.385,0.325,0,0.107744
1.395,0.325,0,0.111458
1.405,0.325,0,0.116754
1.415,0.325,0,0.121011
1.425,0.325,0,0.12275
1.435,0.325,0,0.12084
1.445,0.325,0,0.118527
1.455,0.325,0,0.120091
1.465,0.325,0,0.132023
1.475,0.325,0,0.168642
1.485,0.325,0,0.254477
1.495,0.325,0,0.165268
1.505,0.325,0,0.152021
1.515,0.325,0,0.159684
1.525,0.325,0,0.188357
1.535,0.325,0,0.240077
1.545,0.325,0,0.321296
1.555,0.325,0,0.449022
1.565,0.325,0,0.425194
1.575,0.325,0,0.333179
1.585,0.325,0,0.237123
1.595,0.325,0,0.173224
1.605,0.325,0,0.140925
1.615,0.325,0,0.134272
1.625,0.325,0,0.142404
1.635,0.325,0,0.153244
1.645,0.325,0,0.166056
1.655,0.325,0,0.181777
1.665,0.325,0,0.204666
1.675,0.325,0,0.249926
1.685,0.325,0,0.304083
1.695,0.325,0,0.360231
1.705,0.325,0,0.402546
1.715,0.325,0,0.405994
1.725,0.325,0,0.319084
1.735,0.325,0,0.184664
1.745,0.325,0,0.157982
1.755,0.325,0,0.172675
1.765,0.325,0,0.226699
1.775,0.325,0,0.321626
1.785,0.325,0,0.475224
1.795,0.325,0,0.495981
1.805,0.325,0,0.443226
1.815,0.325,0,0.361638
1.825,0.325,0,0.279951
1.835,0.325,0,0.21807
1.845,0.325,0,0.177665
1.855,0.325,0,0.153444
1.865,0.325,0,0.136224
1.875,0.325,0,0.121109
1.885,0.325,0,0.110848
1.895,0.325,0,0.107693
1.905,0.325,0,0.113142
1.915,0.325,0,0.124347
1.925,0.325,0,0.134177
1.935,0.325,0,0.143078
1.945,0.325,0,0.151007
1.955,0.325,0,0.158447
1.965,0.325,0,0.167825
1.975,0.325,0,0.186139
1.985,0.325,0,0.217378
1.995,0.325,0,0.270683
2.005,0.325,0,0.332261
2.015,0.325,0,0.394422
2.025,0.325,0,0.491911
2.035,0.325,0,0.450631
2.045,0.325,0,0.31821
2.055,0.325,0,0.215493
2.065,0.325,0,0.160036
2.075,0.325,0,0.149491
2.085,0.325,0,0.184873
2.095,0.325,0,0.290635
2.105,0.325,0,0.400394
2.115,0.325,0,0.398251
2.125,0.325,0,0.319844
2.135,0.325,0,0.229936
2.145,0.325,0,0.163485
2.155,0.325,0,0.123622
2.165,0.325,0,0.0999232
2.175,0.325,0,0.0847559
2.185,0.325,0,0.0783004
2.195,0.325,0,0.0813273
2.205,0.325,0,0.0995386
2.215,0.325,0,0.132597
2.225,0.325,0,0.179664
2.235,0.325,0,0.249408
2.245,0.325,0,0.334415
2.255,0.325,0,0.410968
2.265,0.325,0,0.371665
2.275,0.325,0,0.244703
2.285,0.325,0,0.194098
2.295,0.325,0,0.186521
2.305,0.325,0,0.219077
2.315,0.325,0,0.286676
2.325,0.325,0,0.360326
2.335,0.325,0,0.191928
2.345,0.325,0,0.127539
2.355,0.325,0,0.102876
2.365,0.325,0,0.0996661
2.375,0.325,0,0.109069
2.385,0.325,0,0.143783
2.395,0.325,0,0.209916
2.405,0.325,0,0.287584
2.415,0.325,0,0.334847
2.425,0.325,0,0.327801
2.435,0.325,0,0.258614
2.445,0.325,0,0.166429
2.455,0.325,0,0.17512
2.465,0.325,0,0.26564
2.475,0.325,0,0.256825
2.485,0.325,0,0.170627
2.495,0.325,0,0.113611
2.505,0.325,0,0.0913281
2.515,0.325,0,0.100757
2.525,0.325,0,0.0911638
2.535,0.325,0,0.0828532
2.545,0.325,0,0.0825364
2.555,0.325,0,0.0913523
2.565,0.325,0,0.125525
2.575,0.325,0,0.179943
2.585,0.325,0,0.207774
2.595,0.325,0,0.199322
2.605,0.325,0,0.160752
2.615,0.325,0,0.11087
2.625,0.325,0,0.0661145
2.635,0.325,0,0.0449248
2.645,0.325,0,0.0314844
2.655,0.325,0,0.0224684
2.665,0.325,0,0.0163499
2.675,0.325,0,0.0119477
2.685,0.325,0,0.00810686
2.695,0.325,0,0.00578285
2.705,0.325,0,0.00405211
2.715,0.325,0,0.0027404
2.725,0.325,0,0.00177782
2.735,0.325,0,0.00110015
2.745,0.325,0,0.000592785
2.755,0.325,0,0.000354464
2.765,0.325,0,0.000204682
2.775,0.325,0,0.000112108
2.785,0.325,0,5.82278e-05
2.795,0.325,0,2.87401e-05
2.805,0.325,0,1.21383e-05
2.815,0.325,0,6.31946e-06
2.825,0.325,0,3.11575e-06
2.835,0.325,0,1.45894e-06
2.845,0.325,0,6.75382e-07
2.855,0.325,0,3.51011e-07
0.005,0.335,0,1.58945e-06
0.015,0.335,0,1.69511e-06
0.025,0.335,0,1.85166e-06
0.035,0.335,0,2.03017e-06
0.045,0.335,0,2.2015e-06
0.055,0.335,0,2.33853e-06
0.065,0.335,0,2.41598e-06
0.075,0.335,0,2.43216e-06
0.085,0.335,0,2.48033e-06
0.095,0.335,0,2.53444e-06
0.105,0.335,0,2.6119e-06
0.115,0.335,0,2.78967e-06
0.125,0.335,0,3.28643e-06
0.135,0.335,0,4.02762e-06
0.145,0.335,0,5.11651e-06
0.155,0.335,0,6.62454e-06
0.165,0.335,0,8.66552e-06
0.175,0.335,0,1.15335e-05
0.185,0.335,0,1.63861e-05
0.195,0.335,0,2.20505e-05
0.205,0.335,0,2.9574e-05
0.215,0.335,0,3.94153e-05
0.225,0.335,0,5.20785e-05
0.235,0.335,0,6.90547e-05
0.245,0.335,0,9.61916e-05
0.255,0.335,0,0.000125806
0.265,0.335,0,0.000162025
0.275,0.335,0,0.00020525
0.285,0.335,0,0.000255659
0.295,0.335,0,0.000316709
0.305,0.335,0,0.000397534
0.315,0.335,0,0.000476087
0.325,0.335,0,0.000569362
0.335,0.335,0,0.000686626
0.345,0.335,0,0.000841389
0.355,0.335,0,0.00107443
0.365,0.335,0,0.00152674
0.375,0.335,0,0.00221386
0.385,0.335,0,0.00330476
0.395,0.335,0,0.00510561
0.405,0.335,0,0.00767136
0.415,0.335,0,0.0104982
0.425,0.335,0,0.0143978
0.435,0.335,0,0.0184508
0.445,0.335,0,0.0234584
0.455,0.335,0,0.0315955
0.465,0.335,0,0.0456126
0.475,0.335,0,0.0724831
0.485,0.335,0,0.123728
0.495,0.335,0,0.177346
0.505,0.335,0,0.228747
0.515,0.335,0,0.274126
0.525,0.335,0,0.311169
0.535,0.335,0,0.340251
0.545,0.335,0,0.357039
0.555,0.335,0,0.361901
0.565,0.335,0,0.360204
0.575,0.335,0,0.353104
0.585,0.335,0,0.341732
0.595,0.335,0,0.325332
0.605,0.335,0,0.305255
0.615,0.335,0,0.285831
0.625,0.335,0,0.264914
0.635,0.335,0,0.242827
0.645,0.335,0,0.220546
0.655,0.335,0,0.19943
0.665,0.335,0,0.181192
0.675,0.335,0,0.167879
0.685,0.335,0,0.157322
0.695,0.335,0,0.150415
0.705,0.335,0,0.148613
0.715,0.335,0,0.157591
0.725,0.335,0,0.18854
0.735,0.335,0,0.240387
0.745,0.335,0,0.287139
0.755,0.335,0,0.290682
0.765,0.335,0,0.23117
0.775,0.335,0,0.181242
0.785,0.335,0,0.19156
0.795,0.335,0,0.26027
0.805,0.335,0,0.287081
0.815,0.335,0,0.262458
0.825,0.335,0,0.206882
0.835,0.335,0,0.168341
0.845,0.335,0,0.167235
0.855,0.335,0,0.182384
0.865,0.335,0,0.157739
0.875,0.335,0,0.117923
0.885,0.335,0,0.103645
0.895,0.335,0,0.0949207
0.905,0.335,0,0.0905878
0.915,0.335,0,0.0882342
0.925,0.335,0,0.0874959
0.935,0.335,0,0.0889355
0.945,0.335,0,0.0934882
0.955,0.335,0,0.106781
0.965,0.335,0,0.14003
0.975,0.335,0,0.123064
0.985,0.335,0,0.113283
0.995,0.335,0,0.121602
1.005,0.335,0,0.14363
1.015,0.335,0,0.19347
1.025,0.335,0,0.274856
1.035,0.335,0,0.373243
1.045,0.335,0,0.413762
1.055,0.335,0,0.371878
1.065,0.335,0,0.257618
1.075,0.335,0,0.172265
1.085,0.335,0,0.202535
1.095,0.335,0,0.329843
1.105,0.335,0,0.394426
1.115,0.335,0,0.367632
1.125,0.335,0,0.286973
1.135,0.335,0,0.175159
1.145,0.335,0,0.133826
1.155,0.335,0,0.124324
1.165,0.335,0,0.143881
1.175,0.335,0,0.156331
1.185,0.335,0,0.110322
1.195,0.335,0,0.0908036
1.205,0.335,0,0.0874526
1.215,0.335,0,0.0941859
1.225,0.335,0,0.11492
1.235,0.335,0,0.161836
1.245,0.335,0,0.244569
1.255,0.335,0,0.140963
1.265,0.335,0,0.117581
1.275,0.335,0,0.117858
1.285,0.335,0,0.141015
1.295,0.335,0,0.190819
1.305,0.335,0,0.272566
1.315,0.335,0,0.391368
1.325,0.335,0,0.412941
1.335,0.335,0,0.354464
1.345,0.335,0,0.270935
1.355,0.335,0,0.192956
1.365,0.335,0,0.133703
1.375,0.335,0,0.105884
1.385,0.335,0,0.103844
1.395,0.335,0,0.107003
1.405,0.335,0,0.112154
1.415,0.335,0,0.117112
1.425,0.335,0,0.120527
1.435,0.335,0,0.121281
1.445,0.335,0,0.121612
1.455,0.335,0,0.129201
1.465,0.335,0,0.155225
1.475,0.335,0,0.218474
1.485,0.335,0,0.348523
1.495,0.335,0,0.219185
1.505,0.335,0,0.177808
1.515,0.335,0,0.167295
1.525,0.335,0,0.183365
1.535,0.335,0,0.225458
1.545,0.335,0,0.299579
1.555,0.335,0,0.435824
1.565,0.335,0,0.421149
1.575,0.335,0,0.331917
1.585,0.335,0,0.236554
1.595,0.335,0,0.173314
1.605,0.335,0,0.140231
1.615,0.335,0,0.132385
1.625,0.335,0,0.139618
1.635,0.335,0,0.150309
1.645,0.335,0,0.163703
1.655,0.335,0,0.180828
1.665,0.335,0,0.206435
1.675,0.335,0,0.261149
1.685,0.335,0,0.3137
1.695,0.335,0,0.365624
1.705,0.335,0,0.407539
1.715,0.335,0,0.417277
1.725,0.335,0,0.340977
1.735,0.335,0,0.190615
1.745,0.335,0,0.161352
1.755,0.335,0,0.178877
1.765,0.335,0,0.239039
1.775,0.335,0,0.337856
1.785,0.335,0,0.478549
1.795,0.335,0,0.493372
1.805,0.335,0,0.439123
1.815,0.335,0,0.354584
1.825,0.335,0,0.271067
1.835,0.335,0,0.21019
1.845,0.335,0,0.172484
1.855,0.335,0,0.14871
1.865,0.335,0,0.131799
1.875,0.335,0,0.117608
1.885,0.335,0,0.108516
1.895,0.335,0,0.106311
1.905,0.335,0,0.112034
1.915,0.335,0,0.12282
1.925,0.335,0,0.132175
1.935,0.335,0,0.140847
1.945,0.335,0,0.148857
1.955,0.335,0,0.156688
1.965,0.335,0,0.166816
1.975,0.335,0,0.188483
1.985,0.335,0,0.22908
1.995,0.335,0,0.296667
2.005,0.335,0,0.368058
2.015,0.335,0,0.428289
2.025,0.335,0,0.513134
2.035,0.335,0,0.448869
2.045,0.335,0,0.317675
2.055,0.335,0,0.219167
2.065,0.335,0,0.168125
2.075,0.335,0,0.162351
2.085,0.335,0,0.206213
2.095,0.335,0,0.336432
2.105,0.335,0,0.415067
2.115,0.335,0,0.408753
2.125,0.335,0,0.338537
2.135,0.335,0,0.244302
2.145,0.335,0,0.169674
2.155,0.335,0,0.125973
2.165,0.335,0,0.100318
2.175,0.335,0,0.0838457
2.185,0.335,0,0.0767119
2.195,0.335,0,0.0797076
2.205,0.335,0,0.0981555
2.215,0.335,0,0.131789
2.225,0.335,0,0.180094
2.235,0.335,0,0.257354
2.245,0.335,0,0.350379
2.255,0.335,0,0.427302
2.265,0.335,0,0.374416
2.275,0.335,0,0.246069
2.285,0.335,0,0.205146
2.295,0.335,0,0.214613
2.305,0.335,0,0.269238
2.315,0.335,0,0.356346
2.325,0.335,0,0.395415
2.335,0.335,0,0.215975
2.345,0.335,0,0.137872
2.355,0.335,0,0.105686
2.365,0.335,0,0.101757
2.375,0.335,0,0.114771
2.385,0.335,0,0.158633
2.395,0.335,0,0.235131
2.405,0.335,0,0.311535
2.415,0.335,0,0.349318
2.425,0.335,0,0.33512
2.435,0.335,0,0.273283
2.445,0.335,0,0.197906
2.455,0.335,0,0.225555
2.465,0.335,0,0.293623
2.475,0.335,0,0.272441
2.485,0.335,0,0.18462
2.495,0.335,0,0.118953
2.505,0.335,0,0.102789
2.515,0.335,0,0.144193
2.525,0.335,0,0.119392
2.535,0.335,0,0.0939621
2.545,0.335,0,0.0855092
2.555,0.335,0,0.090992
2.565,0.335,0,0.124745
2.575,0.335,0,0.180735
2.585,0.335,0,0.200022
2.595,0.335,0,0.182273
2.605,0.335,0,0.139442
2.615,0.335,0,0.0938954
2.625,0.335,0,0.0549919
2.635,0.335,0,0.0367812
2.645,0.335,0,0.0254477
2.655,0.335,0,0.0179447
2.665,0.335,0,0.012895
2.675,0.335,0,0.00929286
2.685,0.335,0,0.00619897
2.695,0.335,0,0.00436129
2.705,0.335,0,0.0030135
2.715,0.335,0,0.0020086
2.725,0.335,0,0.00128441
2.735,0.335,0,0.000784172
2.745,0.335,0,0.000417132
2.755,0.335,0,0.000247571
2.765,0.335,0,0.00014189
2.775,0.335,0,7.71308e-05
2.785,0.335,0,3.97611e-05
2.795,0.335,0,1.94858e-05
2.805,0.335,0,8.17134e-06
2.815,0.335,0,4.23598e-06
2.825,0.335,0,2.07758e-06
2.835,0.335,0,9.66802e-07
2.845,0.335,0,4.44252e-07
2.855,0.335,0,2.28886e-07
0.005,0.345,0,3.74429e-06
0.015,0.345,0,4.02707e-06
0.025,0.345,0,4.44189e-06
0.035,0.345,0,4.90742e-06
0.045,0.345,0,5.34188e-06
0.055,0.345,0,5.66836e-06
0.065,0.345,0,5.79068e-06
0.075,0.345,0,5.7126e-06
0.085,0.345,0,5.61166e-06
0.095,0.345,0,5.57935e-06
0.105,0.345,0,5.70673e-06
0.115,0.345,0,6.10342e-06
0.125,0.345,0,7.28683e-06
0.135,0.345,0,9.09262e-06
0.145,0.345,0,1.17662e-05
0.155,0.345,0,1.5473e-05
0.165,0.345,0,2.04249e-05
0.175,0.345,0,2.71798e-05
0.185,0.345,0,3.85163e-05
0.195,0.345,0,5.16503e-05
0.205,0.345,0,6.89873e-05
0.215,0.345,0,9.15355e-05
0.225,0.345,0,0.000120374
0.235,0.345,0,0.000158751
0.245,0.345,0,0.00021915
0.255,0.345,0,0.000284538
0.265,0.345,0,0.000364092
0.275,0.345,0,0.00045854
0.285,0.345,0,0.000567986
0.295,0.345,0,0.000699265
0.305,0.345,0,0.000868248
0.315,0.345,0,0.00102381
0.325,0.345,0,0.00119646
0.335,0.345,0,0.00139612
0.345,0.345,0,0.00163657
0.355,0.345,0,0.00196386
0.365,0.345,0,0.00251445
0.375,0.345,0,0.00324223
0.385,0.345,0,0.00422867
0.395,0.345,0,0.0058372
0.405,0.345,0,0.0081534
0.415,0.345,0,0.01061
0.425,0.345,0,0.0145651
0.435,0.345,0,0.0183181
0.445,0.345,0,0.022922
0.455,0.345,0,0.031091
0.465,0.345,0,0.0459695
0.475,0.345,0,0.0747527
0.485,0.345,0,0.12723
0.495,0.345,0,0.180096
0.505,0.345,0,0.231068
0.515,0.345,0,0.276251
0.525,0.345,0,0.312953
0.535,0.345,0,0.340956
0.545,0.345,0,0.355431
0.555,0.345,0,0.357566
0.565,0.345,0,0.352877
0.575,0.345,0,0.342792
0.585,0.345,0,0.328689
0.595,0.345,0,0.309889
0.605,0.345,0,0.288224
0.615,0.345,0,0.267635
0.625,0.345,0,0.246146
0.635,0.345,0,0.225105
0.645,0.345,0,0.205897
0.655,0.345,0,0.188119
0.665,0.345,0,0.17247
0.675,0.345,0,0.160956
0.685,0.345,0,0.15218
0.695,0.345,0,0.147612
0.705,0.345,0,0.149408
0.715,0.345,0,0.16554
0.725,0.345,0,0.208082
0.735,0.345,0,0.26699
0.745,0.345,0,0.306593
0.755,0.345,0,0.309199
0.765,0.345,0,0.268656
0.775,0.345,0,0.195847
0.785,0.345,0,0.201065
0.795,0.345,0,0.270471
0.805,0.345,0,0.286592
0.815,0.345,0,0.250237
0.825,0.345,0,0.196778
0.835,0.345,0,0.177548
0.845,0.345,0,0.207629
0.855,0.345,0,0.238818
0.865,0.345,0,0.200069
0.875,0.345,0,0.133492
0.885,0.345,0,0.104755
0.895,0.345,0,0.0900463
0.905,0.345,0,0.0855738
0.915,0.345,0,0.0834389
0.925,0.345,0,0.0838106
0.935,0.345,0,0.0885257
0.945,0.345,0,0.100562
0.955,0.345,0,0.136289
0.965,0.345,0,0.227136
0.975,0.345,0,0.16918
0.985,0.345,0,0.125003
0.995,0.345,0,0.122906
1.005,0.345,0,0.146816
1.015,0.345,0,0.218243
1.025,0.345,0,0.281841
1.035,0.345,0,0.371812
1.045,0.345,0,0.410427
1.055,0.345,0,0.37122
1.065,0.345,0,0.261724
1.075,0.345,0,0.181271
1.085,0.345,0,0.21759
1.095,0.345,0,0.351464
1.105,0.345,0,0.404034
1.115,0.345,0,0.353063
1.125,0.345,0,0.256127
1.135,0.345,0,0.161833
1.145,0.345,0,0.136554
1.155,0.345,0,0.148326
1.165,0.345,0,0.207838
1.175,0.345,0,0.241635
1.185,0.345,0,0.140004
1.195,0.345,0,0.0952265
1.205,0.345,0,0.0880074
1.215,0.345,0,0.100007
1.225,0.345,0,0.134386
1.235,0.345,0,0.202381
1.245,0.345,0,0.310224
1.255,0.345,0,0.174396
1.265,0.345,0,0.131387
1.275,0.345,0,0.120719
1.285,0.345,0,0.137618
1.295,0.345,0,0.184778
1.305,0.345,0,0.267666
1.315,0.345,0,0.383135
1.325,0.345,0,0.396632
1.335,0.345,0,0.332528
1.345,0.345,0,0.248717
1.355,0.345,0,0.176164
1.365,0.345,0,0.126011
1.375,0.345,0,0.101841
1.385,0.345,0,0.0999984
1.395,0.345,0,0.102687
1.405,0.345,0,0.10717
1.415,0.345,0,0.111987
1.425,0.345,0,0.11677
1.435,0.345,0,0.120501
1.445,0.345,0,0.12427
1.455,0.345,0,0.139217
1.465,0.345,0,0.179594
1.475,0.345,0,0.261668
1.485,0.345,0,0.406561
1.495,0.345,0,0.289485
1.505,0.345,0,0.217706
1.515,0.345,0,0.185492
1.525,0.345,0,0.185718
1.535,0.345,0,0.216244
1.545,0.345,0,0.283684
1.555,0.345,0,0.423307
1.565,0.345,0,0.415405
1.575,0.345,0,0.327217
1.585,0.345,0,0.232652
1.595,0.345,0,0.171795
1.605,0.345,0,0.139081
1.615,0.345,0,0.130407
1.625,0.345,0,0.136782
1.635,0.345,0,0.147367
1.645,0.345,0,0.161865
1.655,0.345,0,0.182315
1.665,0.345,0,0.215947
1.675,0.345,0,0.296102
1.685,0.345,0,0.345221
1.695,0.345,0,0.386822
1.705,0.345,0,0.420207
1.715,0.345,0,0.428985
1.725,0.345,0,0.362042
1.735,0.345,0,0.199419
1.745,0.345,0,0.165652
1.755,0.345,0,0.185551
1.765,0.345,0,0.252727
1.775,0.345,0,0.355832
1.785,0.345,0,0.478609
1.795,0.345,0,0.48904
1.805,0.345,0,0.435633
1.815,0.345,0,0.350902
1.825,0.345,0,0.265703
1.835,0.345,0,0.202814
1.845,0.345,0,0.166954
1.855,0.345,0,0.14369
1.865,0.345,0,0.127259
1.875,0.345,0,0.114098
1.885,0.345,0,0.106212
1.895,0.345,0,0.104945
1.905,0.345,0,0.110899
1.915,0.345,0,0.121102
1.925,0.345,0,0.129725
1.935,0.345,0,0.137778
1.945,0.345,0,0.146039
1.955,0.345,0,0.154859
1.965,0.345,0,0.163668
1.975,0.345,0,0.187855
1.985,0.345,0,0.239693
1.995,0.345,0,0.320777
2.005,0.345,0,0.402238
2.015,0.345,0,0.463387
2.025,0.345,0,0.530256
2.035,0.345,0,0.441739
2.045,0.345,0,0.315215
2.055,0.345,0,0.223358
2.065,0.345,0,0.177398
2.075,0.345,0,0.175423
2.085,0.345,0,0.225315
2.095,0.345,0,0.373777
2.105,0.345,0,0.425655
2.115,0.345,0,0.410775
2.125,0.345,0,0.34386
2.135,0.345,0,0.24909
2.145,0.345,0,0.169692
2.155,0.345,0,0.124743
2.165,0.345,0,0.0986175
2.175,0.345,0,0.0819639
