x,y,gas saturation [-],CO2 concentration in water [kg/m3]
2.125E+00,1.500E-02,0.000E+00,2.085E-25
2.135E+00,1.500E-02,0.000E+00,1.648E-25
2.145E+00,1.500E-02,0.000E+00,1.312E-25
2.155E+00,1.500E-02,0.000E+00,1.052E-25
2.165E+00,1.500E-02,0.000E+00,8.573E-26
2.175E+00,1.500E-02,0.000E+00,7.035E-26
2.185E+00,1.500E-02,0.000E+00,5.795E-26
2.195E+00,1.500E-02,0.000E+00,4.755E-26
2.205E+00,1.500E-02,0.000E+00,3.857E-26
2.215E+00,1.500E-02,0.000E+00,3.067E-26
2.225E+00,1.500E-02,0.000E+00,2.407E-26
2.235E+00,1.500E-02,0.000E+00,1.850E-26
2.245E+00,1.500E-02,0.000E+00,1.380E-26
2.255E+00,1.500E-02,0.000E+00,1.003E-26
2.265E+00,1.500E-02,0.000E+00,7.098E-27
2.275E+00,1.500E-02,0.000E+00,4.885E-27
2.285E+00,1.500E-02,0.000E+00,3.301E-27
2.295E+00,1.500E-02,0.000E+00,2.186E-27
2.305E+00,1.500E-02,0.000E+00,1.426E-27
2.315E+00,1.500E-02,0.000E+00,9.143E-28
2.325E+00,1.500E-02,0.000E+00,5.765E-28
2.335E+00,1.500E-02,0.000E+00,3.544E-28
2.345E+00,1.500E-02,0.000E+00,2.129E-28
2.355E+00,1.500E-02,0.000E+00,1.244E-28
2.365E+00,1.500E-02,0.000E+00,7.169E-29
2.375E+00,1.500E-02,0.000E+00,4.036E-29
2.385E+00,1.500E-02,0.000E+00,2.229E-29
2.395E+00,1.500E-02,0.000E+00,1.222E-29
2.405E+00,1.500E-02,0.000E+00,6.555E-30
2.415E+00,1.500E-02,0.000E+00,3.486E-30
2.425E+00,1.500E-02,0.000E+00,1.815E-30
2.435E+00,1.500E-02,0.000E+00,9.329E-31
2.445E+00,1.500E-02,0.000E+00,4.689E-31
2.455E+00,1.500E-02,0.000E+00,2.293E-31
2.465E+00,1.500E-02,0.000E+00,1.111E-31
2.475E+00,1.500E-02,0.000E+00,5.258E-32
2.485E+00,1.500E-02,0.000E+00,2.440E-32
2.495E+00,1.500E-02,0.000E+00,1.122E-32
2.505E+00,1.500E-02,0.000E+00,5.069E-33
2.515E+00,1.500E-02,0.000E+00,2.273E-33
2.525E+00,1.500E-02,0.000E+00,9.999E-34
2.535E+00,1.500E-02,0.000E+00,4.296E-34
2.545E+00,1.500E-02,0.000E+00,1.791E-34
2.555E+00,1.500E-02,0.000E+00,9.895E-35
2.565E+00,1.500E-02,0.000E+00,3.810E-34
2.575E+00,1.500E-02,0.000E+00,3.903E-33
2.585E+00,1.500E-02,0.000E+00,3.685E-32
2.595E+00,1.500E-02,0.000E+00,2.912E-31
2.605E+00,1.500E-02,0.000E+00,1.828E-30
2.615E+00,1.500E-02,0.000E+00,8.585E-30
2.625E+00,1.500E-02,0.000E+00,2.768E-29
2.635E+00,1.500E-02,0.000E+00,5.145E-29
2.645E+00,1.500E-02,0.000E+00,3.725E-29
2.655E+00,1.500E-02,0.000E+00,1.576E-29
2.665E+00,1.500E-02,0.000E+00,4.746E-30
2.675E+00,1.500E-02,0.000E+00,1.101E-30
2.685E+00,1.500E-02,0.000E+00,2.078E-31
2.695E+00,1.500E-02,0.000E+00,3.330E-32
2.705E+00,1.500E-02,0.000E+00,4.608E-33
2.715E+00,1.500E-02,0.000E+00,5.601E-34
2.725E+00,1.500E-02,0.000E+00,6.038E-35
2.735E+00,1.500E-02,0.000E+00,5.926E-36
2.745E+00,1.500E-02,0.000E+00,5.212E-37
2.755E+00,1.500E-02,0.000E+00,4.232E-38
2.765E+00,1.500E-02,0.000E+00,3.116E-39
2.775E+00,1.500E-02,0.000E+00,2.140E-40
2.785E+00,1.500E-02,0.000E+00,1.359E-41
2.795E+00,1.500E-02,0.000E+00,7.954E-43
2.805E+00,1.500E-02,0.000E+00,4.363E-44
2.815E+00,1.500E-02,0.000E+00,2.242E-45
2.825E+00,1.500E-02,0.000E+00,1.088E-46
2.835E+00,1.500E-02,0.000E+00,5.064E-48
2.845E+00,1.500E-02,0.000E+00,2.305E-49
2.855E+00,1.500E-02,0.000E+00,1.093E-50
5.000E-03,2.500E-02,0.000E+00,1.007E-46
1.500E-02,2.500E-02,0.000E+00,9.015E-45
2.500E-02,2.500E-02,0.000E+00,7.471E-43
3.500E-02,2.500E-02,0.000E+00,5.757E-41
4.500E-02,2.500E-02,0.000E+00,4.121E-39
5.500E-02,2.500E-02,0.000E+00,2.756E-37
6.500E-02,2.500E-02,0.000E+00,1.700E-35
7.500E-02,2.500E-02,0.000E+00,9.781E-34
8.500E-02,2.500E-02,0.000E+00,5.210E-32
9.500E-02,2.500E-02,0.000E+00,2.585E-30
1.050E-01,2.500E-02,0.000E+00,1.187E-28
1.150E-01,2.500E-02,0.000E+00,5.038E-27
1.250E-01,2.500E-02,0.000E+00,1.965E-25
1.350E-01,2.500E-02,0.000E+00,7.003E-24
1.450E-01,2.500E-02,0.000E+00,2.285E-22
1.550E-01,2.500E-02,0.000E+00,6.896E-21
1.650E-01,2.500E-02,0.000E+00,1.882E-19
1.750E-01,2.500E-02,0.000E+00,4.682E-18
1.850E-01,2.500E-02,0.000E+00,1.051E-16
1.950E-01,2.500E-02,0.000E+00,2.158E-15
2.050E-01,2.500E-02,0.000E+00,3.920E-14
2.150E-01,2.500E-02,0.000E+00,6.429E-13
2.250E-01,2.500E-02,0.000E+00,9.430E-12
2.350E-01,2.500E-02,0.000E+00,1.221E-10
2.450E-01,2.500E-02,0.000E+00,1.406E-09
2.550E-01,2.500E-02,0.000E+00,1.427E-08
2.650E-01,2.500E-02,0.000E+00,1.278E-07
2.750E-01,2.500E-02,0.000E+00,1.010E-06
2.850E-01,2.500E-02,0.000E+00,6.878E-06
2.950E-01,2.500E-02,0.000E+00,4.122E-05
3.050E-01,2.500E-02,0.000E+00,2.177E-04
3.150E-01,2.500E-02,0.000E+00,9.839E-04
3.250E-01,2.500E-02,0.000E+00,3.807E-03
3.350E-01,2.500E-02,0.000E+00,1.272E-02
3.450E-01,2.500E-02,0.000E+00,3.453E-02
3.550E-01,2.500E-02,0.000E+00,7.914E-02
3.650E-01,2.500E-02,0.000E+00,1.562E-01
3.750E-01,2.500E-02,0.000E+00,2.683E-01
3.850E-01,2.500E-02,0.000E+00,4.118E-01
3.950E-01,2.500E-02,0.000E+00,5.719E-01
4.050E-01,2.500E-02,0.000E+00,7.212E-01
4.150E-01,2.500E-02,0.000E+00,8.469E-01
4.250E-01,2.500E-02,0.000E+00,9.412E-01
4.350E-01,2.500E-02,0.000E+00,1.006E+00
4.450E-01,2.500E-02,0.000E+00,1.044E+00
4.550E-01,2.500E-02,0.000E+00,1.058E+00
4.650E-01,2.500E-02,0.000E+00,1.040E+00
4.750E-01,2.500E-02,0.000E+00,9.707E-01
4.850E-01,2.500E-02,0.000E+00,8.587E-01
4.950E-01,2.500E-02,0.000E+00,6.988E-01
5.050E-01,2.500E-02,0.000E+00,5.069E-01
5.150E-01,2.500E-02,0.000E+00,3.228E-01
5.250E-01,2.500E-02,0.000E+00,1.803E-01
5.350E-01,2.500E-02,0.000E+00,8.622E-02
5.450E-01,2.500E-02,0.000E+00,4.282E-02
5.550E-01,2.500E-02,0.000E+00,6.759E-02
5.650E-01,2.500E-02,0.000E+00,1.651E-01
5.750E-01,2.500E-02,0.000E+00,3.046E-01
5.850E-01,2.500E-02,0.000E+00,5.378E-01
5.950E-01,2.500E-02,0.000E+00,7.224E-01
6.050E-01,2.500E-02,0.000E+00,8.615E-01
6.150E-01,2.500E-02,0.000E+00,9.676E-01
6.250E-01,2.500E-02,0.000E+00,1.047E+00
6.350E-01,2.500E-02,0.000E+00,1.102E+00
6.450E-01,2.500E-02,0.000E+00,1.146E+00
6.550E-01,2.500E-02,0.000E+00,1.181E+00
6.650E-01,2.500E-02,0.000E+00,1.211E+00
6.750E-01,2.500E-02,0.000E+00,1.236E+00
6.850E-01,2.500E-02,0.000E+00,1.257E+00
6.950E-01,2.500E-02,0.000E+00,1.274E+00
7.050E-01,2.500E-02,0.000E+00,1.288E+00
7.150E-01,2.500E-02,0.000E+00,1.300E+00
7.250E-01,2.500E-02,0.000E+00,1.309E+00
7.350E-01,2.500E-02,0.000E+00,1.316E+00
7.450E-01,2.500E-02,0.000E+00,1.322E+00
7.550E-01,2.500E-02,0.000E+00,1.327E+00
7.650E-01,2.500E-02,0.000E+00,1.330E+00
7.750E-01,2.500E-02,0.000E+00,1.332E+00
7.850E-01,2.500E-02,0.000E+00,1.333E+00
7.950E-01,2.500E-02,0.000E+00,1.332E+00
8.050E-01,2.500E-02,0.000E+00,1.329E+00
8.150E-01,2.500E-02,0.000E+00,1.325E+00
8.250E-01,2.500E-02,0.000E+00,1.320E+00
8.350E-01,2.500E-02,0.000E+00,1.314E+00
8.450E-01,2.500E-02,0.000E+00,1.307E+00
8.550E-01,2.500E-02,0.000E+00,1.299E+00
8.650E-01,2.500E-02,0.000E+00,1.288E+00
8.750E-01,2.500E-02,0.000E+00,1.277E+00
8.850E-01,2.500E-02,0.000E+00,1.263E+00
8.950E-01,2.500E-02,0.000E+00,1.246E+00
9.050E-01,2.500E-02,0.000E+00,1.227E+00
9.150E-01,2.500E-02,0.000E+00,1.205E+00
9.250E-01,2.500E-02,0.000E+00,1.180E+00
9.350E-01,2.500E-02,0.000E+00,1.150E+00
9.450E-01,2.500E-02,0.000E+00,1.117E+00
9.550E-01,2.500E-02,0.000E+00,1.079E+00
9.650E-01,2.500E-02,0.000E+00,1.037E+00
9.750E-01,2.500E-02,0.000E+00,9.892E-01
9.850E-01,2.500E-02,0.000E+00,9.363E-01
9.950E-01,2.500E-02,0.000E+00,8.780E-01
1.005E+00,2.500E-02,0.000E+00,8.138E-01
1.015E+00,2.500E-02,0.000E+00,7.429E-01
1.025E+00,2.500E-02,0.000E+00,6.629E-01
1.035E+00,2.500E-02,0.000E+00,5.737E-01
1.045E+00,2.500E-02,0.000E+00,4.781E-01
1.055E+00,2.500E-02,0.000E+00,3.805E-01
1.065E+00,2.500E-02,0.000E+00,2.862E-01
1.075E+00,2.500E-02,0.000E+00,2.004E-01
1.085E+00,2.500E-02,0.000E+00,1.282E-01
1.095E+00,2.500E-02,0.000E+00,7.344E-02
1.105E+00,2.500E-02,0.000E+00,3.734E-02
1.115E+00,2.500E-02,0.000E+00,1.665E-02
1.125E+00,2.500E-02,0.000E+00,6.532E-03
1.135E+00,2.500E-02,0.000E+00,2.295E-03
1.145E+00,2.500E-02,0.000E+00,7.176E-04
1.155E+00,2.500E-02,0.000E+00,2.029E-04
1.165E+00,2.500E-02,0.000E+00,5.201E-05
1.175E+00,2.500E-02,0.000E+00,1.218E-05
1.185E+00,2.500E-02,0.000E+00,2.665E-06
1.195E+00,2.500E-02,0.000E+00,5.358E-07
1.205E+00,2.500E-02,0.000E+00,1.012E-07
1.215E+00,2.500E-02,0.000E+00,1.806E-08
1.225E+00,2.500E-02,0.000E+00,3.002E-09
1.235E+00,2.500E-02,0.000E+00,4.736E-10
1.245E+00,2.500E-02,0.000E+00,7.121E-11
1.255E+00,2.500E-02,0.000E+00,1.005E-11
1.265E+00,2.500E-02,0.000E+00,1.359E-12
1.275E+00,2.500E-02,0.000E+00,1.729E-13
1.285E+00,2.500E-02,0.000E+00,2.123E-14
1.295E+00,2.500E-02,0.000E+00,2.494E-15
1.305E+00,2.500E-02,0.000E+00,2.779E-16
1.315E+00,2.500E-02,0.000E+00,2.990E-17
1.325E+00,2.500E-02,0.000E+00,3.070E-18
1.335E+00,2.500E-02,0.000E+00,3.088E-19
1.345E+00,2.500E-02,0.000E+00,2.978E-20
1.355E+00,2.500E-02,0.000E+00,2.741E-21
1.365E+00,2.500E-02,0.000E+00,2.469E-22
1.375E+00,2.500E-02,0.000E+00,2.164E-23
1.385E+00,2.500E-02,0.000E+00,2.120E-24
1.395E+00,2.500E-02,0.000E+00,5.556E-25
1.405E+00,2.500E-02,0.000E+00,5.125E-25
1.415E+00,2.500E-02,0.000E+00,6.118E-25
1.425E+00,2.500E-02,0.000E+00,7.337E-25
1.435E+00,2.500E-02,0.000E+00,8.791E-25
1.445E+00,2.500E-02,0.000E+00,1.053E-24
1.455E+00,2.500E-02,0.000E+00,1.254E-24
1.465E+00,2.500E-02,0.000E+00,1.480E-24
1.475E+00,2.500E-02,0.000E+00,1.744E-24
1.485E+00,2.500E-02,0.000E+00,2.051E-24
1.495E+00,2.500E-02,0.000E+00,2.408E-24
1.505E+00,2.500E-02,0.000E+00,2.807E-24
1.515E+00,2.500E-02,0.000E+00,3.253E-24
1.525E+00,2.500E-02,0.000E+00,3.758E-24
1.535E+00,2.500E-02,0.000E+00,4.349E-24
1.545E+00,2.500E-02,0.000E+00,4.972E-24
1.555E+00,2.500E-02,0.000E+00,5.627E-24
1.565E+00,2.500E-02,0.000E+00,6.282E-24
1.575E+00,2.500E-02,0.000E+00,6.923E-24
1.585E+00,2.500E-02,0.000E+00,7.614E-24
1.595E+00,2.500E-02,0.000E+00,8.269E-24
1.605E+00,2.500E-02,0.000E+00,8.870E-24
1.615E+00,2.500E-02,0.000E+00,9.442E-24
1.625E+00,2.500E-02,0.000E+00,1.004E-23
1.635E+00,2.500E-02,0.000E+00,1.064E-23
1.645E+00,2.500E-02,0.000E+00,1.115E-23
1.655E+00,2.500E-02,0.000E+00,1.158E-23
1.665E+00,2.500E-02,0.000E+00,1.206E-23
1.675E+00,2.500E-02,0.000E+00,1.239E-23
1.685E+00,2.500E-02,0.000E+00,1.272E-23
1.695E+00,2.500E-02,0.000E+00,1.303E-23
1.705E+00,2.500E-02,0.000E+00,1.323E-23
1.715E+00,2.500E-02,0.000E+00,1.342E-23
1.725E+00,2.500E-02,0.000E+00,1.359E-23
1.735E+00,2.500E-02,0.000E+00,1.368E-23
1.745E+00,2.500E-02,0.000E+00,1.367E-23
1.755E+00,2.500E-02,0.000E+00,1.373E-23
1.765E+00,2.500E-02,0.000E+00,1.375E-23
1.775E+00,2.500E-02,0.000E+00,1.373E-23
1.785E+00,2.500E-02,0.000E+00,1.374E-23
1.795E+00,2.500E-02,0.000E+00,1.367E-23
1.805E+00,2.500E-02,0.000E+00,1.364E-23
1.815E+00,2.500E-02,0.000E+00,1.347E-23
1.825E+00,2.500E-02,0.000E+00,1.332E-23
1.835E+00,2.500E-02,0.000E+00,1.323E-23
1.845E+00,2.500E-02,0.000E+00,1.309E-23
1.855E+00,2.500E-02,0.000E+00,1.288E-23
1.865E+00,2.500E-02,0.000E+00,1.275E-23
1.875E+00,2.500E-02,0.000E+00,1.252E-23
1.885E+00,2.500E-02,0.000E+00,1.230E-23
1.895E+00,2.500E-02,0.000E+00,1.204E-23
1.905E+00,2.500E-02,0.000E+00,1.182E-23
1.915E+00,2.500E-02,0.000E+00,1.148E-23
1.925E+00,2.500E-02,0.000E+00,1.121E-23
1.935E+00,2.500E-02,0.000E+00,1.101E-23
1.945E+00,2.500E-02,0.000E+00,1.070E-23
1.955E+00,2.500E-02,0.000E+00,1.044E-23
1.965E+00,2.500E-02,0.000E+00,1.012E-23
1.975E+00,2.500E-02,0.000E+00,9.817E-24
1.985E+00,2.500E-02,0.000E+00,9.399E-24
1.995E+00,2.500E-02,0.000E+00,9.007E-24
2.005E+00,2.500E-02,0.000E+00,8.607E-24
2.015E+00,2.500E-02,0.000E+00,8.139E-24
2.025E+00,2.500E-02,0.000E+00,7.769E-24
2.035E+00,2.500E-02,0.000E+00,7.473E-24
2.045E+00,2.500E-02,0.000E+00,7.550E-24
2.055E+00,2.500E-02,0.000E+00,9.789E-24
2.065E+00,2.500E-02,0.000E+00,1.628E-23
2.075E+00,2.500E-02,0.000E+00,1.290E-23
2.085E+00,2.500E-02,0.000E+00,7.673E-24
2.095E+00,2.500E-02,0.000E+00,4.868E-24
2.105E+00,2.500E-02,0.000E+00,3.589E-24
2.115E+00,2.500E-02,0.000E+00,2.783E-24
2.125E+00,2.500E-02,0.000E+00,2.173E-24
2.135E+00,2.500E-02,0.000E+00,1.710E-24
2.145E+00,2.500E-02,0.000E+00,1.361E-24
2.155E+00,2.500E-02,0.000E+00,1.095E-24
2.165E+00,2.500E-02,0.000E+00,8.971E-25
2.175E+00,2.500E-02,0.000E+00,7.424E-25
2.185E+00,2.500E-02,0.000E+00,6.146E-25
2.195E+00,2.500E-02,0.000E+00,5.032E-25
2.205E+00,2.500E-02,0.000E+00,4.112E-25
2.215E+00,2.500E-02,0.000E+00,3.300E-25
2.225E+00,2.500E-02,0.000E+00,2.596E-25
2.235E+00,2.500E-02,0.000E+00,2.001E-25
2.245E+00,2.500E-02,0.000E+00,1.502E-25
2.255E+00,2.500E-02,0.000E+00,1.100E-25
2.265E+00,2.500E-02,0.000E+00,7.845E-26
2.275E+00,2.500E-02,0.000E+00,5.465E-26
2.285E+00,2.500E-02,0.000E+00,3.727E-26
2.295E+00,2.500E-02,0.000E+00,2.498E-26
2.305E+00,2.500E-02,0.000E+00,1.644E-26
2.315E+00,2.500E-02,0.000E+00,1.064E-26
2.325E+00,2.500E-02,0.000E+00,6.772E-27
2.335E+00,2.500E-02,0.000E+00,4.206E-27
2.345E+00,2.500E-02,0.000E+00,2.563E-27
2.355E+00,2.500E-02,0.000E+00,1.527E-27
2.365E+00,2.500E-02,0.000E+00,8.889E-28
2.375E+00,2.500E-02,0.000E+00,5.050E-28
2.385E+00,2.500E-02,0.000E+00,2.838E-28
2.395E+00,2.500E-02,0.000E+00,1.569E-28
2.405E+00,2.500E-02,0.000E+00,8.619E-29
2.415E+00,2.500E-02,0.000E+00,4.641E-29
2.425E+00,2.500E-02,0.000E+00,2.450E-29
2.435E+00,2.500E-02,0.000E+00,1.279E-29
2.445E+00,2.500E-02,0.000E+00,6.506E-30
2.455E+00,2.500E-02,0.000E+00,3.263E-30
2.465E+00,2.500E-02,0.000E+00,1.600E-30
2.475E+00,2.500E-02,0.000E+00,7.730E-31
2.485E+00,2.500E-02,0.000E+00,3.632E-31
2.495E+00,2.500E-02,0.000E+00,1.711E-31
2.505E+00,2.500E-02,0.000E+00,7.882E-32
2.515E+00,2.500E-02,0.000E+00,3.591E-32
2.525E+00,2.500E-02,0.000E+00,1.607E-32
2.535E+00,2.500E-02,0.000E+00,6.980E-33
2.545E+00,2.500E-02,0.000E+00,3.042E-33
2.555E+00,2.500E-02,0.000E+00,2.284E-33
2.565E+00,2.500E-02,0.000E+00,1.425E-32
2.575E+00,2.500E-02,0.000E+00,1.561E-31
2.585E+00,2.500E-02,0.000E+00,1.504E-30
2.595E+00,2.500E-02,0.000E+00,1.210E-29
2.605E+00,2.500E-02,0.000E+00,7.775E-29
2.615E+00,2.500E-02,0.000E+00,3.697E-28
2.625E+00,2.500E-02,0.000E+00,1.204E-27
2.635E+00,2.500E-02,0.000E+00,2.230E-27
2.645E+00,2.500E-02,0.000E+00,1.579E-27
2.655E+00,2.500E-02,0.000E+00,6.569E-28
2.665E+00,2.500E-02,0.000E+00,1.936E-28
2.675E+00,2.500E-02,0.000E+00,4.432E-29
2.685E+00,2.500E-02,0.000E+00,8.272E-30
2.695E+00,2.500E-02,0.000E+00,1.319E-30
2.705E+00,2.500E-02,0.000E+00,1.803E-31
2.715E+00,2.500E-02,0.000E+00,2.179E-32
2.725E+00,2.500E-02,0.000E+00,2.366E-33
2.735E+00,2.500E-02,0.000E+00,2.304E-34
2.745E+00,2.500E-02,0.000E+00,2.049E-35
2.755E+00,2.500E-02,0.000E+00,1.661E-36
2.765E+00,2.500E-02,0.000E+00,1.220E-37
2.775E+00,2.500E-02,0.000E+00,8.300E-39
2.785E+00,2.500E-02,0.000E+00,5.218E-40
2.795E+00,2.500E-02,0.000E+00,3.061E-41
2.805E+00,2.500E-02,0.000E+00,1.673E-42
2.815E+00,2.500E-02,0.000E+00,8.450E-44
2.825E+00,2.500E-02,0.000E+00,4.039E-45
2.835E+00,2.500E-02,0.000E+00,1.824E-46
2.845E+00,2.500E-02,0.000E+00,7.932E-48
2.855E+00,2.500E-02,0.000E+00,3.489E-49
5.000E-03,3.500E-02,0.000E+00,3.742E-46
1.500E-02,3.500E-02,0.000E+00,3.234E-44
2.500E-02,3.500E-02,0.000E+00,2.657E-42
3.500E-02,3.500E-02,0.000E+00,1.997E-40
4.500E-02,3.500E-02,0.000E+00,1.389E-38
5.500E-02,3.500E-02,0.000E+00,9.067E-37
6.500E-02,3.500E-02,0.000E+00,5.449E-35
7.500E-02,3.500E-02,0.000E+00,3.079E-33
8.500E-02,3.500E-02,0.000E+00,1.597E-31
9.500E-02,3.500E-02,0.000E+00,7.686E-30
1.050E-01,3.500E-02,0.000E+00,3.414E-28
1.150E-01,3.500E-02,0.000E+00,1.398E-26
1.250E-01,3.500E-02,0.000E+00,5.321E-25
1.350E-01,3.500E-02,0.000E+00,1.848E-23
1.450E-01,3.500E-02,0.000E+00,5.867E-22
1.550E-01,3.500E-02,0.000E+00,1.721E-20
1.650E-01,3.500E-02,0.000E+00,4.608E-19
1.750E-01,3.500E-02,0.000E+00,1.107E-17
1.850E-01,3.500E-02,0.000E+00,2.401E-16
1.950E-01,3.500E-02,0.000E+00,4.716E-15
2.050E-01,3.500E-02,0.000E+00,8.401E-14
2.150E-01,3.500E-02,0.000E+00,1.329E-12
2.250E-01,3.500E-02,0.000E+00,1.868E-11
2.350E-01,3.500E-02,0.000E+00,2.353E-10
2.450E-01,3.500E-02,0.000E+00,2.614E-09
2.550E-01,3.500E-02,0.000E+00,2.560E-08
2.650E-01,3.500E-02,0.000E+00,2.190E-07
2.750E-01,3.500E-02,0.000E+00,1.664E-06
2.850E-01,3.500E-02,0.000E+00,1.098E-05
2.950E-01,3.500E-02,0.000E+00,6.657E-05
3.050E-01,3.500E-02,0.000E+00,3.349E-04
3.150E-01,3.500E-02,0.000E+00,1.448E-03
3.250E-01,3.500E-02,0.000E+00,5.317E-03
3.350E-01,3.500E-02,0.000E+00,1.670E-02
3.450E-01,3.500E-02,0.000E+00,4.258E-02
3.550E-01,3.500E-02,0.000E+00,9.563E-02
3.650E-01,3.500E-02,0.000E+00,1.843E-01
3.750E-01,3.500E-02,0.000E+00,3.099E-01
3.850E-01,3.500E-02,0.000E+00,4.642E-01
3.950E-01,3.500E-02,0.000E+00,6.280E-01
4.050E-01,3.500E-02,0.000E+00,7.746E-01
4.150E-01,3.500E-02,0.000E+00,8.938E-01
4.250E-01,3.500E-02,0.000E+00,9.814E-01
4.350E-01,3.500E-02,0.000E+00,1.039E+00
4.450E-01,3.500E-02,0.000E+00,1.073E+00
4.550E-01,3.500E-02,0.000E+00,1.086E+00
4.650E-01,3.500E-02,0.000E+00,1.080E+00
4.750E-01,3.500E-02,0.000E+00,1.047E+00
4.850E-01,3.500E-02,0.000E+00,9.631E-01
4.950E-01,3.500E-02,0.000E+00,8.213E-01
5.050E-01,3.500E-02,0.000E+00,6.298E-01
5.150E-01,3.500E-02,0.000E+00,4.226E-01
5.250E-01,3.500E-02,0.000E+00,2.543E-01
5.350E-01,3.500E-02,0.000E+00,1.350E-01
5.450E-01,3.500E-02,0.000E+00,6.546E-02
5.550E-01,3.500E-02,0.000E+00,4.978E-02
5.650E-01,3.500E-02,0.000E+00,8.741E-02
5.750E-01,3.500E-02,0.000E+00,1.677E-01
5.850E-01,3.500E-02,0.000E+00,2.880E-01
5.950E-01,3.500E-02,0.000E+00,4.324E-01
6.050E-01,3.500E-02,0.000E+00,6.351E-01
6.150E-01,3.500E-02,0.000E+00,7.763E-01
6.250E-01,3.500E-02,0.000E+00,8.890E-01
6.350E-01,3.500E-02,0.000E+00,9.769E-01
6.450E-01,3.500E-02,0.000E+00,1.034E+00
6.550E-01,3.500E-02,0.000E+00,1.078E+00
6.650E-01,3.500E-02,0.000E+00,1.113E+00
6.750E-01,3.500E-02,0.000E+00,1.143E+00
6.850E-01,3.500E-02,0.000E+00,1.167E+00
6.950E-01,3.500E-02,0.000E+00,1.187E+00
7.050E-01,3.500E-02,0.000E+00,1.203E+00
7.150E-01,3.500E-02,0.000E+00,1.217E+00
7.250E-01,3.500E-02,0.000E+00,1.228E+00
7.350E-01,3.500E-02,0.000E+00,1.237E+00
7.450E-01,3.500E-02,0.000E+00,1.244E+00
7.550E-01,3.500E-02,0.000E+00,1.250E+00
7.650E-01,3.500E-02,0.000E+00,1.255E+00
7.750E-01,3.500E-02,0.000E+00,1.259E+00
7.850E-01,3.500E-02,0.000E+00,1.261E+00
7.950E-01,3.500E-02,0.000E+00,1.261E+00
8.050E-01,3.500E-02,0.000E+00,1.259E+00
8.150E-01,3.500E-02,0.000E+00,1.255E+00
8.250E-01,3.500E-02,0.000E+00,1.250E+00
8.350E-01,3.500E-02,0.000E+00,1.242E+00
8.450E-01,3.500E-02,0.000E+00,1.234E+00
8.550E-01,3.500E-02,0.000E+00,1.224E+00
8.650E-01,3.500E-02,0.000E+00,1.212E+00
8.750E-01,3.500E-02,0.000E+00,1.198E+00
8.850E-01,3.500E-02,0.000E+00,1.182E+00
8.950E-01,3.500E-02,0.000E+00,1.163E+00
9.050E-01,3.500E-02,0.000E+00,1.140E+00
9.150E-01,3.500E-02,0.000E+00,1.114E+00
9.250E-01,3.500E-02,0.000E+00,1.084E+00
9.350E-01,3.500E-02,0.000E+00,1.049E+00
9.450E-01,3.500E-02,0.000E+00,1.009E+00
9.550E-01,3.500E-02,0.000E+00,9.644E-01
9.650E-01,3.500E-02,0.000E+00,9.139E-01
9.750E-01,3.500E-02,0.000E+00,8.587E-01
9.850E-01,3.500E-02,0.000E+00,7.987E-01
9.950E-01,3.500E-02,0.000E+00,7.344E-01
1.005E+00,3.500E-02,0.000E+00,6.653E-01
1.015E+00,3.500E-02,0.000E+00,5.904E-01
1.025E+00,3.500E-02,0.000E+00,5.085E-01
1.035E+00,3.500E-02,0.000E+00,4.263E-01
1.045E+00,3.500E-02,0.000E+00,3.441E-01
1.055E+00,3.500E-02,0.000E+00,2.658E-01
1.065E+00,3.500E-02,0.000E+00,1.928E-01
1.075E+00,3.500E-02,0.000E+00,1.295E-01
1.085E+00,3.500E-02,0.000E+00,7.986E-02
1.095E+00,3.500E-02,0.000E+00,4.409E-02
1.105E+00,3.500E-02,0.000E+00,2.173E-02
1.115E+00,3.500E-02,0.000E+00,9.524E-03
1.125E+00,3.500E-02,0.000E+00,3.748E-03
1.135E+00,3.500E-02,0.000E+00,1.326E-03
1.145E+00,3.500E-02,0.000E+00,4.252E-04
1.155E+00,3.500E-02,0.000E+00,1.233E-04
1.165E+00,3.500E-02,0.000E+00,3.289E-05
1.175E+00,3.500E-02,0.000E+00,8.015E-06
1.185E+00,3.500E-02,0.000E+00,1.820E-06
1.195E+00,3.500E-02,0.000E+00,3.807E-07
1.205E+00,3.500E-02,0.000E+00,7.493E-08
1.215E+00,3.500E-02,0.000E+00,1.379E-08
1.225E+00,3.500E-02,0.000E+00,2.395E-09
1.235E+00,3.500E-02,0.000E+00,3.960E-10
1.245E+00,3.500E-02,0.000E+00,6.147E-11
1.255E+00,3.500E-02,0.000E+00,9.082E-12
1.265E+00,3.500E-02,0.000E+00,1.277E-12
1.275E+00,3.500E-02,0.000E+00,1.704E-13
1.285E+00,3.500E-02,0.000E+00,2.172E-14
1.295E+00,3.500E-02,0.000E+00,2.655E-15
1.305E+00,3.500E-02,0.000E+00,3.089E-16
1.315E+00,3.500E-02,0.000E+00,3.460E-17
1.325E+00,3.500E-02,0.000E+00,3.735E-18
1.335E+00,3.500E-02,0.000E+00,3.836E-19
1.345E+00,3.500E-02,0.000E+00,3.789E-20
1.355E+00,3.500E-02,0.000E+00,3.608E-21
1.365E+00,3.500E-02,0.000E+00,3.381E-22
1.375E+00,3.500E-02,0.000E+00,3.248E-23
