t_s,p1_Pa,p2_Pa,mobA_kg,immobA_kg,dissA_kg,sealA_kg,mobB_kg,immobB_kg,dissB_kg,sealB_kg,M_C,CO2tot_kg
313200,109484.854546532,103624.930307719,0.000667222881647703,6.19520352591468e-07,0.00236296941928843,0.000471389414451704,0,0,0.000517407973917545,3.3225753398383e-06,0.854638429876563,0.00855697640857658
313800,109484.854546532,103624.930307719,0.000665036047775879,6.68173523040738e-07,0.00236579185196949,0.000471795991928358,0,0,0.00051734795389782,3.33499945190131e-06,0.852932495833799,0.0085569764268725
314400,109484.854546532,103624.930307719,0.000662362305594718,1.21258983519582e-06,0.00236861373629451,0.000472201877238271,0,0,0.000517289802129352,3.3473830846495e-06,0.851419851940758,0.00855697677807295
315000,109484.854546532,103624.930307719,0.000661768561643726,8.52846243456616e-07,0.00237067890569553,0.000472599900389605,0,0,0.000517234595633885,3.35996661699909e-06,0.850160632710534,0.00855697898907155
315600,109484.854546532,103624.930307719,0.000659847437247913,7.10320075762375e-07,0.00237338847171448,0.000472996102175182,0,0,0.000517177921138309,3.37229051839114e-06,0.848980731636446,0.00855697893516482
316200,109484.854546532,103624.930307719,0.000658832759085889,5.01880610238997e-07,0.00237545245792537,0.000473392821106495,0,0,0.000517116317913759,3.38416063063017e-06,0.84783951545708,0.00855697878262126
316800,109484.854546532,103624.930307719,0.000657351462760703,4.65902065763397e-07,0.00237767639355191,0.000473789730100857,0,0,0.000517053860211581,3.39577511775809e-06,0.846666280850733,0.00855698048709275
317400,109484.854546532,103624.930307719,0.000655876059086794,4.36724397479122e-07,0.00238004027968681,0.000474182213557769,0,0,0.000516995949457037,3.40759090383526e-06,0.845301568674057,0.00855697800122919
318000,109484.854546532,103624.930307719,0.00065493744662832,2.29829266592626e-07,0.00238204992990534,0.000474565746182346,0,0,0.000516936101106036,3.41935583033961e-06,0.843981452029984,0.00855697170284563
318600,109484.854546532,103624.930307719,0.000653453653826112,3.31433688796201e-07,0.00238422503499634,0.000474939266056713,0,0,0.000516878255525124,3.43126177872428e-06,0.84247762438767,0.00855697172104411
319200,109484.854546532,103624.930307719,0.000651942816817422,3.58232394525585e-07,0.00238629125960065,0.00047531146885551,0,0,0.000516817632576372,3.44281705565663e-06,0.84107123469123,0.00855697171684707
319800,109484.854546532,103624.930307719,0.000650336483450338,2.58485165197626e-07,0.00238860122015609,0.000475680876871978,0,0,0.000516762518397191,3.45455575024232e-06,0.839631968280996,0.0085569738617606
320400,109484.854546532,103624.930307719,0.000648388651482854,2.73307144195547e-07,0.0023911552032497,0.00047604714683431,0,0,0.000516711812016428,3.46644505629234e-06,0.838006820374459,0.00855697396714894
321000,109484.854546532,103624.930307719,0.000645202953785182,4.01578882357782e-07,0.00239505362610019,0.000476405692944273,0,0,0.000516679828629787,3.47942522815258e-06,0.835659864450359,0.00855697387208074
321600,109484.854546532,103624.930307719,0.000642764917865655,3.01467833790098e-07,0.00239831077946804,0.000476765907443143,0,0,0.000516640897424626,3.49177350227777e-06,0.833721216982696,0.00855697388031926
322200,109484.854546532,103624.930307719,0.000640528081296007,2.81444064206262e-07,0.00240122367844486,0.000477127079310643,0,0,0.000516598637871663,3.50374363183499e-06,0.832088591157898,0.00855697374339223
322800,109484.854546532,103624.930307719,0.00063749212189347,7.25595818482444e-07,0.00240455387337969,0.000477486815386422,0,0,0.000516563446164933,3.51600337717717e-06,0.830581635634803,0.00855697387303083
323400,109484.854546532,103624.930307719,0.00063500891331704,6.33316137299902e-07,0.00240787113684072,0.000477847391671861,0,0,0.000516529090999526,3.52817461461167e-06,0.829334176884701,0.00855697430094914
324000,109484.854546532,103624.930307719,0.000632685667375595,5.36806908125205e-07,0.00241099767932969,0.000478209460714339,0,0,0.000516492944564562,3.54010723980995e-06,0.828549569765554,0.00855697430464335
324600,109484.854546532,103624.930307719,0.000630090037087166,8.2263765189521e-07,0.00241398485263641,0.000478572882627417,0,0,0.000516456029746785,3.55184712193048e-06,0.828188953688492,0.00855697500960389
325200,109484.854546532,103624.930307719,0.000628020857368784,6.43067352363296e-07,0.00241687459255023,0.00047893751026407,0,0,0.000516418899403693,3.56344509603708e-06,0.828125693634469,0.00855696487850664
325800,109484.854546532,103624.930307719,0.000626085345348689,5.93593460920647e-07,0.00241943173429562,0.000479304241733812,0,0,0.000516379161917771,3.57468143676598e-06,0.828228452353712,0.00855696501606885
326400,109484.854546532,103624.930307719,0.000624133603351122,5.1534115790194e-07,0.00242202346388285,0.000479671708189331,0,0,0.000516341419361985,3.58588858201863e-06,0.828257420862498,0.00855696510034562
327000,109484.854546532,103624.930307719,0.000621652991832541,8.2143222766816e-07,0.0024247723497037,0.000480039542589703,0,0,0.000516307573676986,3.59717776385733e-06,0.828116909448799,0.00855696515081711
327600,109484.854546532,103624.930307719,0.000619487462451736,7.96042942740717e-07,0.00242752176186496,0.000480408272284878,0,0,0.000516274769075471,3.60841286265038e-06,0.827713622689159,0.00855696529502407
328200,109484.854546532,103624.930307719,0.000617453800730321,6.95538544223684e-07,0.00243018261413362,0.000480778126512978,0,0,0.000516241891854292,3.61951407960007e-06,0.827021706630407,0.00855696531610389
328800,109484.854546532,103624.930307719,0.000615467372506237,6.55663514228459e-07,0.00243269537323208,0.000481149134751209,0,0,0.000516208463851466,3.63043243131124e-06,0.826270419161309,0.00855696531043256
329400,109484.854546532,103624.930307719,0.000613353268931275,6.36518120243112e-07,0.00243532788947332,0.000481520604184082,0,0,0.000516178086509767,3.64139110854541e-06,0.825230782948777,0.00855696530869467
330000,109484.854546532,103624.930307719,0.000611227868104216,5.18053884112254e-07,0.00243808722135201,0.000481892677378298,0,0,0.000516151404278808,3.65239558227364e-06,0.823747642462572,0.00855696557285985
330600,109484.854546532,103624.930307719,0.000608987823698109,4.79016826697784e-07,0.0024408832392885,0.000482265499744248,0,0,0.000516127374975655,3.66335349555649e-06,0.821831769739828,0.00855696902027621
331200,109484.854546532,103624.930307719,0.000606575853483235,5.11635332928123e-07,0.00244379446108304,0.000482638776244045,0,0,0.000516105730518445,3.6743445907707e-06,0.819622291692341,0.00855696900508342
331800,109484.854546532,103624.930307719,0.000604006138936426,7.5690880532214e-07,0.00244663507504472,0.000483012918862657,0,0,0.000516083731511732,3.68521830961654e-06,0.817497029279902,0.00855696901135347
332400,109484.854546532,103624.930307719,0.000601678329714711,6.79335350974022e-07,0.00244957402163113,0.000483387624530697,0,0,0.000516065056354861,3.69610265311503e-06,0.815078202654381,0.00855696991211623
333000,109484.854546532,103624.930307719,0.000599546019912182,6.63767630895991e-07,0.00245219451539102,0.000483763598173213,0,0,0.000516042047870545,3.70664694899924e-06,0.812701935693307,0.00855696990562784
333600,109484.854546532,103624.930307719,0.000597686220532223,6.07562187391448e-07,0.00245452951178726,0.000484140751618478,0,0,0.000516015273898019,3.7168677809963e-06,0.810299904046993,0.00855696994798542
334200,109484.854546532,103624.930307719,0.000595582278906697,5.87470566972365e-07,0.00245712104146538,0.000484517853833157,0,0,0.000515994991683715,3.72723783636732e-06,0.807870269337082,0.00855696968184538
334800,109484.854546532,103624.930307719,0.000593282294957504,6.10871309038477e-07,0.00245990228599428,0.000484895119602844,0,0,0.000515978929514423,3.73769870994829e-06,0.805471436057914,0.00855696998618275
335400,109484.854546532,103624.930307719,0.000591050958364593,5.18439440784218e-07,0.00246274302854,0.000485272908626896,0,0,0.000515965423553212,3.7481326976895e-06,0.803051650642439,0.00855697002485098
336000,109484.854546532,103624.930307719,0.000588644233273711,6.47100659686443e-07,0.00246552939777889,0.000485651319720974,0,0,0.00051595203484221,3.7584416084392e-06,0.800649210074541,0.00855696998698011
336600,109484.854546532,103624.930307719,0.000586295142071686,6.93488423405576e-07,0.00246834813463258,0.000486030111476441,0,0,0.000515941018931293,3.76870594793324e-06,0.798452153232778,0.00855697014626657
337200,109484.854546532,103624.930307719,0.000584032004621479,6.43152120988129e-07,0.00247118169981319,0.000486409286008185,0,0,0.000515931098651761,3.77891702810113e-06,0.796563868302524,0.00855697019304469
337800,109484.854546532,103624.930307719,0.000581927152992256,5.92804004282609e-07,0.0024738222599178,0.000486789254936421,0,0,0.000515918462711967,3.78888433395275e-06,0.794518631100661,0.0085569694176348
338400,109484.854546532,103624.930307719,0.000579860353540421,6.47883989641393e-07,0.0024762895135444,0.000487169997869672,0,0,0.000515903989497629,3.79862820372963e-06,0.792342075325978,0.0085569693224874
339000,109484.854546532,103624.930307719,0.00057787033309368,7.96540599188599e-07,0.00247855244837989,0.000487551205724955,0,0,0.000515885698887639,3.80813439354165e-06,0.790397643860451,0.00855697182865512
339600,109484.854546532,103624.930307719,0.000576159507012525,6.40733470357584e-07,0.00248084680863789,0.000487932708471445,0,0,0.000515869311269901,3.81758846119707e-06,0.788150122012935,0.00855697193598066
340200,109484.854546532,103624.930307719,0.000573973366350911,7.92265928405848e-07,0.0024833502466163,0.000488314181543094,0,0,0.000515858181090325,3.82714063651799e-06,0.785655036541258,0.00855697203888866
340800,109484.854546532,103624.930307719,0.000571995539212291,7.82622164576769e-07,0.002485798248592,0.000488696063322711,0,0,0.000515846697391437,3.83657813072462e-06,0.783336998546005,0.00855697203691242
341400,109484.854546532,103624.930307719,0.000570104346349272,5.54765776325407e-07,0.00248841031510641,0.000489077937735077,0,0,0.000515839120881139,3.8460800684262e-06,0.781175900970788,0.0085569720148375
342000,109484.854546532,103624.930307719,0.000567999107768631,6.30267246414996e-07,0.00249091551436834,0.000489460269702834,0,0,0.000515830462914531,3.85541607456328e-06,0.779308638496891,0.00855697187065432
342600,109484.854546532,103624.930307719,0.000566137240586154,6.01640511587884e-07,0.00249325156594093,0.000489843077586444,0,0,0.000515819752571554,3.86454600168134e-06,0.777764597431863,0.00855697173660283
343200,109484.854546532,103624.930307719,0.0005639882601817,8.41478266306715e-07,0.00249561280929662,0.000490226004585192,0,0,0.000515810102884478,3.87363289177288e-06,0.776534155156789,0.00855697177158992
343800,109484.854546532,103624.930307719,0.000562189076381838,7.95840444324814e-07,0.00249789793924378,0.000490609186052687,0,0,0.000515799451104031,3.88258273378691e-06,0.775249427013206,0.00855697180318074
344400,109484.854546532,103624.930307719,0.000560381385513129,7.07925890098697e-07,0.00250024834833118,0.000490992513350556,0,0,0.000515790671750788,3.89151256065645e-06,0.773813235451424,0.00855697181597192
345000,109484.854546532,103624.930307719,0.000558704800632101,4.2872744326265e-07,0.00250267542626353,0.000491375892706353,0,0,0.000515784011325357,3.9004318001081e-06,0.772214990999565,0.00855697184806568
345600,109484.854546532,103624.930307719,0.000556771021578292,4.92806232371804e-07,0.00250500002865249,0.000491759592973065,0,0,0.000515775900172113,3.90919004417775e-06,0.770217191573728,0.00855697189678179
346200,109484.854546532,103624.930307719,0.000554379451810089,1.06940377562095e-06,0.0025072594814732,0.000492143388224797,0,0,0.000515767125076533,3.91783803966289e-06,0.768364274214682,0.00855697207198387
346800,109484.854546532,103624.930307719,0.000552376356247171,9.80020049479371e-07,0.0025098526403505,0.000492526991689621,0,0,0.000515766568751331,3.92671688721722e-06,0.766362236300848,0.0085569738749704
347400,109484.854546532,103624.930307719,0.000550886710955623,8.55762160965747e-07,0.00251206580010513,0.000492909935543243,0,0,0.000515764085040376,3.93553595617338e-06,0.764190754880884,0.00855697297751755
348000,109484.854546532,103624.930307719,0.000548771856927792,7.48499750112681e-07,0.00251482957435784,0.000493291570888809,0,0,0.000515767544830145,3.94449518442912e-06,0.762228021944445,0.00855697156676631
348600,109484.854546532,103624.930307719,0.000546864657995585,7.07822884993266e-07,0.00251725931119119,0.000493667823695637,0,0,0.000515764888852922,3.95307594934014e-06,0.760471834341724,0.00855696980294721
349200,109484.854546532,103624.930307719,0.000544996406411278,6.47604337401469e-07,0.00251967115609207,0.000494040697097737,0,0,0.000515762160189251,3.96158648859981e-06,0.758877969828347,0.00855697114437072
349800,109484.854546532,103624.930307719,0.000543058233404124,6.05296549966784e-07,0.00252215040319399,0.000494412894000999,0,0,0.00051576149135781,3.97008375564444e-06,0.757352367061327,0.00855696905330062
350400,109484.854546532,103624.930307719,0.00054176601069159,4.491927903707e-07,0.00252420812402498,0.000494778047067447,0,0,0.000515758700108675,3.97868025228142e-06,0.755713285633565,0.00855696917503843
351000,109484.854546532,103624.930307719,0.000539808064944375,3.83283757050949e-07,0.00252672335400302,0.000495121721940753,0,0,0.000515755109758049,3.98752534377265e-06,0.754146348530287,0.00855694964743092
351600,109484.854546532,103624.930307719,0.000537926262677585,2.31247028024733e-07,0.00252929367343656,0.000495451056811474,0,0,0.00051575056651595,3.99647723576959e-06,0.752623408702043,0.00855694922795761
352200,109484.854546532,103624.930307719,0.000536040717653234,1.60544964873724e-07,0.00253179273358073,0.000495758225465413,0,0,0.000515745197303194,4.00533860047692e-06,0.751120828436857,0.00855695839478014
352800,109484.854546532,103624.930307719,0.000534098650023593,2.14978239469085e-07,0.00253421162311226,0.000496047091559507,0,0,0.000515739946972236,4.0140887112185e-06,0.749782998483985,0.00855695433129148
353400,109484.854546532,103624.930307719,0.000532295973224764,1.7041022904679e-07,0.00253659196750992,0.000496324171070041,0,0,0.000515731991956966,4.02270753077526e-06,0.748452148950228,0.00855695276040058
354000,109484.854546532,103624.930307719,0.000529561520227601,3.36654339478043e-07,0.002539872831465,0.000496580851799145,0,0,0.000515744848738846,4.03218267323732e-06,0.746995534952428,0.00855695273183537
354600,109484.854546532,103624.930307719,0.000527351328585005,3.10974725416119e-07,0.00254277441266032,0.000496835151416681,0,0,0.000515751653590449,4.04125374982462e-06,0.745423683531088,0.00855695276197207
355200,109484.854546532,103624.930307719,0.000525446570455706,2.08966330963417e-07,0.00254539879127189,0.000497088931857344,0,0,0.000515753826433599,4.05000332085697e-06,0.74401627830895,0.00855695284306342
355800,109484.854546532,103624.930307719,0.000522993191312503,5.36438536294108e-07,0.0025481854936628,0.000497336456377927,0,0,0.000515763166859388,4.05901122322408e-06,0.742840221543303,0.00855695285011521
356400,109484.854546532,103624.930307719,0.000520675144054695,5.95725113252548e-07,0.0025511829362647,0.00049758361723932,0,0,0.000515772182077545,4.06791737940161e-06,0.741967571531734,0.00855695376409041
357000,109484.854546532,103624.930307719,0.000518605409141943,6.5182394807981e-07,0.00255387542397025,0.000497834185268518,0,0,0.000515775515426607,4.07644513158992e-06,0.741487506845863,0.00855695377326838
357600,109484.854546532,103624.930307719,0.000516810078151199,5.31266732648028e-07,0.00255643542794654,0.000498086542344697,0,0,0.000515777507332787,4.08481204403221e-06,0.741415018309754,0.00855695376137818
358200,109484.854546532,103624.930307719,0.000515051362922633,4.17161112519369e-07,0.00255898314826393,0.000498339362071684,0,0,0.000515781927131869,4.09320183261939e-06,0.741707389067855,0.00855695427315352
358800,109484.854546532,103624.930307719,0.000512689539865741,6.13552605500713e-07,0.00256193091196155,0.000498591264430639,0,0,0.000515791384650442,4.1017473170738e-06,0.742135909173224,0.00855695489001754
359400,109484.854546532,103624.930307719,0.000510273617419549,7.6722619019568e-07,0.00256489301536265,0.000498844940320433,0,0,0.00051580165197932,4.11022437992757e-06,0.742521683160032,0.00855695468681585
360000,109484.854546532,103624.930307719,0.00050831276860689,6.16237783321273e-07,0.00256761759800375,0.000499102571930236,0,0,0.000515808819615629,4.11845232236806e-06,0.742859480363791,0.00855695648245518
360600,109484.854546532,103624.930307719,0.000506568371702093,5.28075805635963e-07,0.00256997727142972,0.000499362923089086,0,0,0.000515808531984838,4.12630610477045e-06,0.743340737912174,0.00855695492675675
361200,109484.854546532,103624.930307719,0.000505016090653859,4.38939103481124e-07,0.00257208439753244,0.000499625264281942,0,0,0.000515803341426889,4.13385186259974e-06,0.743330496266762,0.00855695493147292
361800,109484.854546532,103624.930307719,0.000503378350991518,3.63893204596418e-07,0.00257426631239683,0.000499887488010292,0,0,0.000515800378758577,4.14142204976651e-06,0.743283179806871,0.00855695493171858
362400,109484.854546532,103624.930307719,0.000501293494983687,6.4561459115643e-07,0.00257656329664214,0.000500149487264056,0,0,0.000515800234767728,4.14904867863903e-06,0.743308362910937,0.0085569589804632
363000,109484.854546532,103624.930307719,0.000499327871639791,7.36088241300327e-07,0.00257894556249009,0.000500407491316236,0,0,0.000515802443786702,4.15672157613787e-06,0.743248433654115,0.00855695943465185
363600,109484.854546532,103624.930307719,0.000497561579477066,6.13319469877458e-07,0.00258132814438414,0.000500664646722469,0,0,0.00051580544486009,4.1643338159901e-06,0.742909323802111,0.00855695945402713
364200,109484.854546532,103624.930307719,0.000495733059784101,5.28057063548898e-07,0.00258373127447448,0.000500922575320104,0,0,0.000515809562708741,4.17191107119234e-06,0.742461819948838,0.00855695953429512
364800,109484.854546532,103624.930307719,0.000493688729339453,4.95174944979623e-07,0.00258632794662392,0.000501178858475078,0,0,0.000515818733375526,4.17963448753427e-06,0.741946521865917,0.00855695957056808
365400,109484.854546532,103624.930307719,0.000491546886383673,5.29829670209731e-07,0.00258895449688652,0.000501432470114246,0,0,0.000515829165763764,4.18732696764531e-06,0.741500823873944,0.00855695961642617
366000,109484.854546532,103624.930307719,0.000489486633020803,5.43168609069041e-07,0.00259150126338632,0.000501687499708756,0,0,0.00051583837670879,4.19487765429459e-06,0.741084975023725,0.00855695967637874
366600,109484.854546532,103624.930307719,0.000487834297396788,3.49596276414077e-07,0.00259379886508514,0.000501946360055123,0,0,0.000515842350037837,4.20212227654688e-06,0.740627441269271,0.00855695977478982
367200,109484.854546532,103624.930307719,0.000485923767890148,5.48876091030548e-07,0.00259593101653991,0.000502206687214861,0,0,0.000515842799811367,4.20916508615036e-06,0.740494269889685,0.00855696075027996
367800,109484.854546532,103624.930307719,0.00048420883415577,5.87947688708648e-07,0.00259801441365016,0.000502467174647919,0,0,0.000515842460775345,4.21610514023991e-06,0.740230299569836,0.00855695949918446
368400,109484.854546532,103624.930307719,0.000482657295003188,5.29803223937605e-07,0.00260001632624826,0.000502729611733105,0,0,0.000515840530923636,4.22289750771893e-06,0.739697421609361,0.00855695951188475
369000,109484.854546532,103624.930307719,0.000481063620052799,4.86968753455068e-07,0.00260204911517305,0.000502992831513728,0,0,0.000515839636419392,4.22967183085611e-06,0.739394288834117,0.00855695952047937
369600,109484.854546532,103624.930307719,0.000479034723457547,6.51225693343054e-07,0.00260435841374993,0.000503251949547485,0,0,0.000515845606585923,4.23667618694986e-06,0.739384502318232,0.00855695919100988
370200,109484.854546532,103624.930307719,0.000477045985198434,7.08859501893206e-07,0.00260674787261602,0.000503508343645314,0,0,0.00051585389708468,4.24369048654379e-06,0.739404871856459,0.00855695918750297
370800,109484.854546532,103624.930307719,0.000475253475205416,4.22669880124904e-07,0.00260931361604659,0.00050376445020951,0,0,0.000515866948868033,4.25081056304908e-06,0.739425672173974,0.00855695898058383
371400,109484.854546532,103624.930307719,0.000473267641109775,3.97706656487321e-07,0.00261179557153306,0.000504023226713274,0,0,0.00051587855027199,4.25778163277657e-06,0.739301274743663,0.00855695890449681
372000,109484.854546532,103624.930307719,0.000471228650282156,3.21491605389277e-07,0.00261440263852002,0.000504282750577644,0,0,0.000515893689700566,4.2648176084979e-06,0.739203788623299,0.00855695893117882
372600,109484.854546532,103624.930307719,0.000468917839215968,5.94336331154433e-07,0.00261691553414393,0.000504542607219572,0,0,0.000515907016531637,4.27172898603338e-06,0.739517315724673,0.00855695870071216
373200,109484.854546532,103624.930307719,0.000467219528036935,5.34878351177552e-07,0.00261909041711934,0.000504802042070116,0,0,0.00051591226276218,4.27824563216687e-06,0.739377835499133,0.00855695869700727
373800,109484.854546532,103624.930307719,0.000465886555226586,3.86501855688379e-07,0.00262092943534384,0.000505064851013633,0,0,0.000515909587852793,4.28436581817586e-06,0.73848279319127,0.00855695871090375
374400,109484.854546532,103624.930307719,0.000464348118865067,3.47399945770263e-07,0.00262288388529172,0.00050532779556151,0,0,0.000515909979599712,4.29055673505759e-06,0.737866400248729,0.00855695871482923
375000,109484.854546532,103624.930307719,0.000462265622883669,5.53097512839493e-07,0.00262519984314582,0.000505589856788837,0,0,0.000515919686302517,4.29703907686472e-06,0.737094480843242,0.0085569587266591
375600,109484.854546532,103624.930307719,0.000460442557685214,4.24537310502884e-07,0.00262760590977345,0.000505853320390439,0,0,0.000515932064392968,4.30354421847855e-06,0.735943060197616,0.00855695874551706
376200,109484.854546532,103624.930307719,0.000458618364054506,4.12891823101907e-07,0.00262987147638321,0.000506119497776538,0,0,0.0005159412894651,4.3098603830623e-06,0.734808417326458,0.00855695872991632
376800,109484.854546532,103624.930307719,0.000456835229385071,3.44621324318854e-07,0.00263215535623093,0.000506387479284003,0,0,0.000515951327364933,4.31612628170544e-06,0.73325735482803,0.00855695863837609
377400,109484.854546532,103624.930307719,0.000454647752134439,6.40065798546882e-07,0.00263448811928445,0.000506656558074247,0,0,0.000515962959765738,4.3223896254949e-06,0.732014986341557,0.0085569586475957
378000,109484.854546532,103624.930307719,0.000452581808472662,7.82674824367282e-07,0.00263685944845623,0.00050692442238929,0,0,0.000515975941551018,4.32864420335176e-06,0.730984209991655,0.00855695917508512
378600,109484.854546532,103624.930307719,0.0004511520034474,3.58122703527282e-07,0.00263914644905501,0.000507192614976716,0,0,0.000515987150798492,4.33475264849023e-06,0.729733600361772,0.00855695913836927
379200,109484.854546532,103624.930307719,0.000449480130836302,4.74577908301192e-07,0.00264107201500331,0.000507463821400629,0,0,0.000515989379253147,4.34046764354278e-06,0.728705044746623,0.00855695912902026
379800,109484.854546532,103624.930307719,0.000448034268889746,4.13586523875604e-07,0.00264293738802051,0.000507736158290326,0,0,0.000515990342770508,4.34607354831911e-06,0.727669838204229,0.00855695915168723
380400,109484.854546532,103624.930307719,0.000446100291564968,6.91195780463446e-07,0.00264498292052498,0.0005080081253301,0,0,0.000515996242639233,4.35179663476603e-06,0.726710647122514,0.00855695939827215
381000,109484.854546532,103624.930307719,0.000443959383933593,1.05406592915373e-06,0.0026471628447937,0.000508279289673795,0,0,0.000516005634374428,4.35758739334291e-06,0.725866816354282,0.0085569546346236
381600,109484.854546532,103624.930307719,0.000442264848909379,9.15453707092593e-07,0.00264941608430863,0.000508544168941883,0,0,0.00051601727845489,4.36341732109926e-06,0.725187588180976,0.00855695420191115
382200,109484.854546532,103624.930307719,0.00044059722357865,8.05804725640023e-07,0.00265159991678599,0.000508806794416343,0,0,0.000516027141556724,4.36911961207383e-06,0.72462334474754,0.00855695293428038
382800,109484.854546532,103624.930307719,0.000439161404528149,6.00073158794144e-07,0.0026536245296019,0.000509063100644516,0,0,0.000516033084153815,4.37462921245778e-06,0.724346299270172,0.00855695494958561
383400,109484.854546532,103624.930307719,0.000437639024831567,4.49950052270423e-07,0.00265568599750716,0.000509314699477664,0,0,0.000516039914257316,4.3801081767403e-06,0.724181187277414,0.00855695620611384
384000,109484.854546532,103624.930307719,0.000436136782342526,3.53882274237584e-07,0.00265765610875082,0.000509565790752625,0,0,0.000516044757381846,4.38545975805494e-06,0.724045464907861,0.00855695554747425
384600,109484.854546532,103624.930307719,0.000434542682537909,2.49465024585695e-07,0.00265974066576429,0.000509801948863568,0,0,0.000516051053915226,4.39086487946181e-06,0.723964757830927,0.00855695375637341
385200,109484.854546532,103624.930307719,0.000432941220846364,2.33255610103877e-07,0.00266172007120855,0.000510027372789436,0,0,0.000516053814021823,4.3961128856984e-06,0.723743195079585,0.00855695224267084
385800,109484.854546532,103624.930307719,0.0004312468855336,2.26740439457773e-07,0.00266379702573036,0.000510238647683317,0,0,0.000516060009266588,4.40134561821467e-06,0.723426959333531,0.00855695959568063
386400,109484.854546532,103624.930307719,0.000429673442895517,2.23720165287787e-07,0.00266573080851803,0.000510434024619492,0,0,0.000516060219599972,4.40645152474777e-06,0.723125896053258,0.00855695794688499
387000,109484.854546532,103624.930307719,0.000428090656499801,1.68254766848626e-07,0.00266774498653485,0.000510617860917686,0,0,0.000516063161780873,4.41157826832542e-06,0.722665714946283,0.00855695905402615
387600,109484.854546532,103624.930307719,0.000426390081586587,2.31692774578187e-07,0.00266975773972761,0.000510789078023263,0,0,0.00051606635111234,4.41666936831767e-06,0.722163477765346,0.00855696000479658
388200,109484.854546532,103624.930307719,0.000424880320521256,2.45002943658364e-07,0.00267160031265638,0.000510945868758371,0,0,0.000516064232252382,4.42153673404567e-06,0.721562266724478,0.00855696047190314
388800,109484.854546532,103624.930307719,0.000423568744464106,1.32435429584333e-07,0.00267335541250829,0.000511095744119351,0,0,0.000516059959356839,4.4262715036019e-06,0.720964691248155,0.00855696130503049
389400,109484.854546532,103624.930307719,0.000421627192550526,2.21053628965841e-07,0.00267562314705045,0.00051123047836925,0,0,0.00051606824986126,4.43140968402009e-06,0.720357271413266,0.00855696180214705
390000,109484.854546532,103624.930307719,0.000419131778642581,3.58828027104349e-07,0.00267849834859321,0.000511352110234066,0,0,0.000516092219349349,4.43702246159444e-06,0.719614420805272,0.00855696175566767
390600,109484.854546532,103624.930307719,0.000416975054859657,3.71254867026268e-07,0.00268111660226581,0.000511476657506996,0,0,0.000516110204779,4.44234855471624e-06,0.71903924760489,0.00855696185294912
391200,109484.854546532,103624.930307719,0.000415052448381914,3.28927122034491e-07,0.00268351850002703,0.000511605061457058,0,0,0.00051612310037991,4.44743388866685e-06,0.718674898947896,0.00855696179474313
391800,109484.854546532,103624.930307719,0.000413307596872975,3.41847359236606e-07,0.00268563963986942,0.000511739565596745,0,0,0.000516129275201402,4.45221827592614e-06,0.71845558983417,0.00855696184204579
392400,109484.854546532,103624.930307719,0.000411712416325827,3.06246368058198e-07,0.00268763833522301,0.000511878594625099,0,0,0.000516132607297708,4.45684461610796e-06,0.718256858714923,0.00855696178374062
393000,109484.854546532,103624.930307719,0.000410079221649575,3.63392464629043e-07,0.002689572728972,0.000512020407076357,0,0,0.000516134660884125,4.46137167670763e-06,0.717943853377276,0.00855696275937106
393600,109484.854546532,103624.930307719,0.000408490698326778,2.81932598822617e-07,0.00269161798081912,0.000512162037972328,0,0,0.000516139703577246,4.46594211670458e-06,0.717428562106161,0.00855696263443861
394200,109484.854546532,103624.930307719,0.000406304473282819,6.52348296695789e-07,0.00269384106359018,0.000512304132269859,0,0,0.000516149572513176,4.47061388728013e-06,0.71686984715658,0.00855696429409711
394800,109484.854546532,103624.930307719,0.000404089085581052,8.43840195338461e-07,0.00269631511182351,0.000512445896599206,0,0,0.000516166485742983,4.47545518491904e-06,0.716230421790562,0.00855696485144035
395400,109484.854546532,103624.930307719,0.000402303864611305,5.87782991023584e-07,0.00269880949166694,0.00051258784861392,0,0,0.000516184337557876,4.48025998187625e-06,0.715505625870104,0.00855696498130012
396000,109484.854546532,103624.930307719,0.000400605011593282,4.93358589692823e-07,0.00270100419199115,0.000512736301321265,0,0,0.000516194695806818,4.48475192010011e-06,0.71471484774916,0.00855696498026642
396600,109484.854546532,103624.930307719,0.000398974984623616,3.83287692930795e-07,0.00270313421617671,0.000512888189171397,0,0,0.000516203691215497,4.48913972100821e-06,0.713863975366446,0.008556964834268
397200,109484.854546532,103624.930307719,0.000397111271541813,4.58503701310523e-07,0.0027053222463337,0.000513042499689723,0,0,0.000516214588830438,4.49352488543042e-06,0.712724919334733,0.00855696483841878
397800,109484.854546532,103624.930307719,0.000395354901152467,4.79434423066895e-07,0.00270744917184309,0.0005131980211189,0,0,0.00051622403501826,4.49781786025904e-06,0.711677108783555,0.00855696821376084
398400,109484.854546532,103624.930307719,0.000393939020339245,4.0447971781813e-07,0.00270927724537366,0.000513357283643157,0,0,0.000516225907237402,4.50180934796614e-06,0.710510117111619,0.00855696814115071
399000,109484.854546532,103624.930307719,0.000392481806180314,4.63162656342969e-07,0.00271099407000843,0.000513518992743193,0,0,0.000516225039455473,4.50566355805398e-06,0.709281513387043,0.00855696817287837
399600,109484.854546532,103624.930307719,0.000390900508543309,5.321264792588e-07,0.00271284824538867,0.000513680668797887,0,0,0.000516228076626308,4.5095941359675e-06,0.708046773204946,0.00855696820359994
