#t, p1, p2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, totM_co2 
3.621e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883420,0.008390
3.624e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883470,0.008390
3.627e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883520,0.008390
3.630e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883570,0.008390
3.633e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883610,0.008390
3.636e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883660,0.008390
3.639e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883700,0.008390
3.642e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000119,0.000000,0.883750,0.008390
3.645e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000120,0.000000,0.883790,0.008390
3.648e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000120,0.000000,0.883840,0.008390
3.651e+05,113900.000000,108000.000000,0.000000,0.000391,0.005623,0.001563,0.000000,0.000000,0.000120,0.000000,0.883890,0.008390
3.654e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000120,0.000000,0.883930,0.008390
3.657e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000120,0.000000,0.883980,0.008390
3.660e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000120,0.000000,0.884020,0.008390
3.663e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000120,0.000000,0.884060,0.008390
3.666e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000120,0.000000,0.884110,0.008390
3.669e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000120,0.000000,0.884150,0.008390
3.672e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000120,0.000000,0.884200,0.008390
3.675e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000120,0.000000,0.884240,0.008390
3.678e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884290,0.008390
3.681e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884330,0.008390
3.684e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884380,0.008390
3.687e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884420,0.008390
3.690e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884460,0.008390
3.693e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884510,0.008390
3.696e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884550,0.008390
3.699e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884600,0.008390
3.702e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884640,0.008390
3.705e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884680,0.008390
3.708e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884730,0.008390
3.711e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000121,0.000000,0.884770,0.008390
3.714e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000122,0.000000,0.884810,0.008390
3.717e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000122,0.000000,0.884860,0.008390
3.720e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000122,0.000000,0.884900,0.008390
3.723e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000122,0.000000,0.884940,0.008390
3.726e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000122,0.000000,0.884980,0.008390
3.729e+05,113900.000000,108000.000000,0.000000,0.000391,0.005622,0.001563,0.000000,0.000000,0.000122,0.000000,0.885030,0.008390
3.732e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000122,0.000000,0.885070,0.008390
3.735e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000122,0.000000,0.885110,0.008390
3.738e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000122,0.000000,0.885150,0.008390
3.741e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000122,0.000000,0.885200,0.008390
3.744e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000122,0.000000,0.885240,0.008390
3.747e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000122,0.000000,0.885280,0.008390
3.750e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000122,0.000000,0.885320,0.008390
3.753e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000123,0.000000,0.885360,0.008390
3.756e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000123,0.000000,0.885410,0.008390
3.759e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000123,0.000000,0.885450,0.008390
3.762e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000123,0.000000,0.885490,0.008390
3.765e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000123,0.000000,0.885530,0.008390
3.768e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000123,0.000000,0.885570,0.008390
3.771e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000123,0.000000,0.885610,0.008390
3.774e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000123,0.000000,0.885660,0.008390
3.777e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000123,0.000000,0.885700,0.008390
3.780e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000123,0.000000,0.885740,0.008390
3.783e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000123,0.000000,0.885780,0.008390
3.786e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.885820,0.008390
3.789e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.885860,0.008390
3.792e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.885900,0.008390
3.795e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.885940,0.008390
3.798e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.885980,0.008390
3.801e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.886020,0.008390
3.804e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.886060,0.008390
3.807e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.886100,0.008390
3.810e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.886140,0.008390
3.813e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.886180,0.008390
3.816e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.886220,0.008390
3.819e+05,113900.000000,108000.000000,0.000000,0.000391,0.005621,0.001563,0.000000,0.000000,0.000124,0.000000,0.886260,0.008390
3.822e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000124,0.000000,0.886300,0.008390
3.825e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886340,0.008390
3.828e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886370,0.008390
3.831e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886410,0.008390
3.834e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886450,0.008390
3.837e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886490,0.008390
3.840e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886530,0.008390
3.843e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886570,0.008390
3.846e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886610,0.008390
3.849e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886640,0.008390
3.852e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886680,0.008390
3.855e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886720,0.008390
3.858e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886760,0.008390
3.861e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886800,0.008390
3.864e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000125,0.000000,0.886840,0.008390
3.867e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.886870,0.008390
3.870e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.886910,0.008390
3.873e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.886950,0.008390
3.876e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.886990,0.008390
3.879e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.887020,0.008390
3.882e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.887060,0.008390
3.885e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.887100,0.008390
3.888e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.887140,0.008390
3.891e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.887170,0.008390
3.894e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.887210,0.008390
3.897e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.887250,0.008390
3.900e+05,113900.000000,108000.000000,0.000000,0.000391,0.005620,0.001563,0.000000,0.000000,0.000126,0.000000,0.887280,0.008390
3.903e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000126,0.000000,0.887320,0.008390
3.906e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887360,0.008390
3.909e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887390,0.008390
3.912e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887430,0.008390
3.915e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887470,0.008390
3.918e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887500,0.008390
3.921e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887540,0.008390
3.924e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887570,0.008390
3.927e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887610,0.008390
3.930e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887650,0.008390
3.933e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887680,0.008390
3.936e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887720,0.008390
3.939e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887750,0.008390
3.942e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887790,0.008390
3.945e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000127,0.000000,0.887820,0.008390
3.948e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000128,0.000000,0.887860,0.008390
3.951e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000128,0.000000,0.887900,0.008390
3.954e+05,113900.000000,108000.000000,0.000000,0.000391,0.005619,0.001563,0.000000,0.000000,0.000128,0.000000,0.887930,0.008390
3.957e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000128,0.000000,0.887970,0.008390
3.960e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000128,0.000000,0.888000,0.008390
3.963e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000128,0.000000,0.888040,0.008390
3.966e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000128,0.000000,0.888070,0.008390
3.969e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000128,0.000000,0.888100,0.008390
3.972e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000128,0.000000,0.888140,0.008390
3.975e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000128,0.000000,0.888170,0.008390
3.978e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000128,0.000000,0.888210,0.008390
3.981e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000128,0.000000,0.888240,0.008390
3.984e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000128,0.000000,0.888280,0.008390
3.987e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000129,0.000000,0.888310,0.008390
3.990e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000129,0.000000,0.888340,0.008390
3.993e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000129,0.000000,0.888380,0.008390
3.996e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000129,0.000000,0.888410,0.008390
3.999e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000129,0.000000,0.888450,0.008390
4.002e+05,113900.000000,108000.000000,0.000000,0.000391,0.005618,0.001563,0.000000,0.000000,0.000129,0.000000,0.888480,0.008390
4.005e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000129,0.000000,0.888510,0.008390
4.008e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000129,0.000000,0.888550,0.008390
4.011e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000129,0.000000,0.888580,0.008390
4.014e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000129,0.000000,0.888610,0.008390
4.017e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000129,0.000000,0.888650,0.008390
4.020e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000129,0.000000,0.888680,0.008390
4.023e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000129,0.000000,0.888710,0.008390
4.026e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000130,0.000000,0.888750,0.008390
4.029e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000130,0.000000,0.888780,0.008390
4.032e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000130,0.000000,0.888810,0.008390
4.035e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000130,0.000000,0.888850,0.008390
4.038e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000130,0.000000,0.888880,0.008390
4.041e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000130,0.000000,0.888910,0.008390
4.044e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000130,0.000000,0.888940,0.008390
4.047e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000130,0.000000,0.888970,0.008390
4.050e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000130,0.000000,0.889010,0.008390
4.053e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000130,0.000000,0.889040,0.008390
4.056e+05,113900.000000,108000.000000,0.000000,0.000391,0.005617,0.001563,0.000000,0.000000,0.000130,0.000000,0.889070,0.008390
4.059e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000130,0.000000,0.889100,0.008390
4.062e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000130,0.000000,0.889140,0.008390
4.065e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000130,0.000000,0.889170,0.008390
4.068e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889200,0.008390
4.071e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889230,0.008390
4.074e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889260,0.008390
4.077e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889290,0.008390
4.080e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889320,0.008390
4.083e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889350,0.008390
4.086e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889380,0.008390
4.089e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889410,0.008390
4.092e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889440,0.008390
4.095e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889470,0.008390
4.098e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889500,0.008390
4.101e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889530,0.008390
4.104e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889560,0.008390
4.107e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889590,0.008390
4.110e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889620,0.008390
4.113e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000131,0.000000,0.889650,0.008390
4.116e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000132,0.000000,0.889680,0.008390
4.119e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000132,0.000000,0.889710,0.008390
4.122e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000132,0.000000,0.889740,0.008390
4.125e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000132,0.000000,0.889770,0.008390
4.128e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000132,0.000000,0.889800,0.008390
4.131e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000132,0.000000,0.889820,0.008390
4.134e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000132,0.000000,0.889860,0.008390
4.137e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000132,0.000000,0.889880,0.008390
4.140e+05,113900.000000,108000.000000,0.000000,0.000391,0.005616,0.001563,0.000000,0.000000,0.000132,0.000000,0.889910,0.008390
4.143e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000132,0.000000,0.889940,0.008390
4.146e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000132,0.000000,0.889970,0.008390
4.149e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000132,0.000000,0.890000,0.008390
4.152e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000132,0.000000,0.890030,0.008390
4.155e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000132,0.000000,0.890060,0.008390
4.158e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000132,0.000000,0.890080,0.008390
4.161e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890110,0.008390
4.164e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890140,0.008390
4.167e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890170,0.008390
4.170e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890200,0.008390
4.173e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890230,0.008390
4.176e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890250,0.008390
4.179e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890280,0.008390
4.182e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890310,0.008390
4.185e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890340,0.008390
4.188e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890370,0.008390
4.191e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890400,0.008390
4.194e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890420,0.008390
4.197e+05,113900.000000,108000.000000,0.000000,0.000391,0.005615,0.001563,0.000000,0.000000,0.000133,0.000000,0.890450,0.008390
